PCa,[TRPN],Gncx,"Tref,v","TRPN50,v","nTm,v","nTRPN,v","rs,v","rw,v","Aeff,v","ku,v","ca50,v","mu,v",Iup(max),[Trpm]max,gCaL,"Tref,a","TRPN50,a","nTm,a","nTRPN,a","rs,a","rw,a","Aeff,a","phi,a","ca50,a","mu,a","CVf,v",kFEC,"CVf,a",kBB,AVdelay,Rsys,Rpulm,lAo,kAo,"a,v","bt,v","a,a","bf,a","bt,a",kperi,"EDPshift,LV","EDPunload,RV",aLvRv,TrefLvRv
0.000103097,0.0718756,0.00159229,185.573,0.227314,2.80562,2.86303,0.191529,0.575487,36.1136,0.0172608,0.530547,3.91184,0.00590432,0.0602159,0.142501,108.643,0.509047,4.50295,1.36638,0.31887,0.536489,18.3549,1.86369,1.24862,8.90928,0.638392,2.42889,1.0157,2.86709,169.0,3.99368,1.72489,412.405,8.06958,0.695885,4.30785,2.10455,5.96592,1.58424,0.001585,4.09334,7.53603,1.63751,0.658297
9.15666e-05,0.0915879,0.00133458,152.072,0.260689,2.58701,2.56084,0.298575,0.614691,22.1226,0.0272194,0.576213,4.27414,0.00458003,0.059517,0.155022,110.162,0.382148,3.43847,2.03069,0.198105,0.46609,13.1059,2.95625,1.19072,4.72054,0.461207,4.86732,0.893131,3.07436,118.0,1.77466,3.04876,354.717,7.18621,1.3807,2.11775,2.45693,9.89206,1.84734,0.000877904,6.29669,4.11103,1.60829,0.890907
0.000131571,0.107915,0.00102461,188.918,0.275299,2.89426,2.73644,0.130625,0.30402,26.9923,0.0207612,0.737488,3.11872,0.00790669,0.0937511,0.162479,103.943,0.486006,4.82161,1.22201,0.298552,0.580352,33.3416,3.05708,1.27186,10.8054,0.633221,2.64062,0.785548,4.41364,102.0,1.63728,2.48948,314.98,9.86188,0.928483,4.05479,2.27345,10.5975,4.29028,0.00194801,7.9265,3.3163,1.87507,0.50295
0.000116585,0.111033,0.00135377,178.541,0.279365,2.49707,2.98409,0.340693,0.667105,28.982,0.0313006,0.682223,3.26429,0.00428305,0.0687151,0.146362,100.394,0.35952,5.69202,1.45048,0.368575,0.734575,17.0712,1.65659,1.2224,12.2444,0.410541,5.59734,1.01937,4.95217,168.0,1.95625,1.67538,354.444,9.18026,0.85384,3.48766,1.64236,9.69347,4.20322,0.00124162,6.01382,6.3322,1.71454,0.500917
0.000114769,0.0908059,0.0015973,186.013,0.234531,2.62168,2.10833,0.168882,0.504672,26.1542,0.0263265,0.794489,4.11669,0.00461304,0.0674906,0.166645,106.721,0.43609,4.42971,1.42917,0.186159,0.586022,25.1153,3.23984,1.2001,5.98171,0.472548,4.4886,1.01505,2.59157,161.0,2.10429,1.24755,481.137,8.86693,0.766843,4.20173,2.25321,11.5047,3.82582,0.00180002,7.48455,6.00742,1.45398,0.820538
0.000101466,0.0803597,0.00117896,148.018,0.327052,2.62774,2.79969,0.205271,0.52855,17.034,0.0262538,0.509272,2.95834,0.00652429,0.101187,0.142099,84.2495,0.398521,4.05111,2.31823,0.19564,0.622853,29.7302,1.84872,0.970592,7.7259,0.473797,7.79219,0.920683,2.60637,159.0,2.79612,3.43261,303.175,7.23845,1.28504,1.8553,2.29553,11.5296,3.00609,0.00198778,4.76295,6.32814,1.92588,0.686497
0.00014675,0.109553,0.00169387,170.793,0.296653,2.14474,2.92319,0.173948,0.50536,15.469,0.0292133,0.582631,3.67635,0.00727311,0.0760072,0.13033,81.2842,0.43862,3.53123,1.57095,0.144191,0.537481,17.794,2.76096,1.09913,5.77828,0.714763,1.68795,0.846285,3.24521,163.0,1.13456,1.42328,461.96,7.76065,1.37484,3.74699,1.83161,6.55951,2.55128,0.00192,5.37747,7.63827,1.27885,0.806468
0.000151176,0.102035,0.00167669,184.039,0.354961,2.32316,2.82688,0.205323,0.670557,18.1695,0.029637,0.563288,2.71485,0.00716509,0.099878,0.151595,85.2343,0.457376,6.46065,1.2721,0.147098,0.564198,29.6506,2.06598,1.04638,9.18532,0.447681,5.82724,0.874842,3.23534,109.0,1.84212,1.29923,332.453,8.18762,1.23088,2.68539,2.27806,8.30466,2.93676,0.000534606,8.15275,7.97608,1.45276,0.827279
0.000139802,0.0877628,0.00198763,188.626,0.262895,2.97865,2.25062,0.213408,0.421694,30.4084,0.0277892,0.602669,4.05903,0.0050588,0.0629702,0.100671,113.619,0.390802,2.54302,2.77663,0.24091,0.363336,36.3316,2.85415,0.866762,9.48005,0.50419,5.6595,0.922896,3.26384,109.0,2.8132,3.1118,425.555,9.35865,0.844127,3.54357,2.1687,7.92683,4.09202,0.000639551,7.93604,6.47909,1.88385,0.835594
0.00014521,0.114513,0.00115204,177.167,0.488981,2.79096,2.59357,0.178855,0.528724,30.2616,0.0215596,0.577322,2.74722,0.00449497,0.0614969,0.134055,97.6263,0.334643,4.83907,2.01471,0.190064,0.261271,33.8612,1.83169,1.03867,6.71901,0.447088,5.04586,0.930021,3.20927,148.0,1.10675,2.56652,315.149,9.8124,1.29805,4.08506,2.23392,9.32909,2.999,0.00179224,6.25595,6.21788,1.97167,0.739847
9.85192e-05,0.0986213,0.00111257,170.211,0.210177,2.2651,2.54802,0.253668,0.656189,28.7302,0.0309935,0.845795,3.29826,0.0071063,0.0826849,0.132403,101.591,0.506137,3.2254,1.40935,0.191272,0.496247,25.6626,2.44108,1.21772,11.9647,0.426189,4.65949,0.813666,4.89017,163.0,1.94781,3.19406,314.892,8.61202,1.14185,3.52468,2.32972,6.67949,4.35904,0.00139136,7.02866,5.27045,1.1424,0.678278
0.00014846,0.114903,0.001652,168.61,0.230927,2.30279,2.97515,0.333929,0.729131,31.2826,0.0257485,0.642128,3.96691,0.00510712,0.0530669,0.135956,95.2793,0.443086,4.29635,1.32482,0.300174,0.623873,28.6362,2.73477,1.17678,13.0532,0.534513,3.20023,1.0081,2.92291,177.0,1.22281,1.4232,313.38,6.89273,1.11819,3.36111,2.15059,7.63012,2.35146,0.000865742,4.7209,7.62795,1.60515,0.531363
0.000100201,0.0996727,0.00117572,198.595,0.333532,2.51351,2.28805,0.296538,0.584557,20.9778,0.0267591,0.741642,3.85247,0.00648548,0.0882444,0.102893,91.5659,0.306544,2.93704,1.68152,0.207376,0.59166,32.4111,3.17331,1.22616,12.7737,0.463314,8.1473,1.01536,4.05768,119.0,2.8588,2.38151,371.099,8.50593,1.47985,3.80759,1.70665,8.66062,3.58847,0.00135876,7.39972,6.8832,1.20134,0.655304
0.000140811,0.0785748,0.00171431,198.06,0.240875,1.9326,2.88899,0.299463,0.694977,31.2391,0.0230847,0.674171,3.08162,0.00576917,0.0768471,0.156585,114.15,0.442317,6.87438,1.20172,0.333776,0.678002,36.043,1.19743,1.1884,12.2073,0.61712,3.21569,0.973015,2.34893,111.0,1.35396,1.17578,355.146,8.37107,1.34958,1.82775,2.30689,6.84293,4.2854,0.00193579,8.38861,7.22551,1.60414,0.591865
0.000142443,0.113815,0.00242994,193.173,0.187814,2.6355,2.70399,0.188287,0.630742,26.0769,0.0256962,0.608277,2.02968,0.00753049,0.103082,0.187562,93.0799,0.464484,4.74862,1.94416,0.253197,0.699772,30.0667,2.93496,1.22205,10.4198,0.424143,5.77168,0.981654,3.84737,142.0,2.73226,2.68155,328.162,8.58094,1.08917,3.76013,1.55143,9.08179,1.54014,0.00184549,4.15411,6.54442,1.55346,0.78955
0.000119647,0.107492,0.00110404,156.877,0.388163,2.8254,2.82323,0.305125,0.698746,15.2356,0.0306647,0.542612,3.51872,0.00506625,0.0554655,0.187031,82.1362,0.490403,2.89633,1.87028,0.293446,0.310442,30.2886,3.19228,1.24507,11.5747,0.450505,8.36396,1.02533,5.10295,121.0,3.74702,1.4939,312.695,6.9329,0.748154,4.18029,2.14719,8.47468,3.47348,0.000911192,7.2371,4.80917,1.4273,0.865796
9.01765e-05,0.107869,0.00103716,152.892,0.206562,2.46989,2.59765,0.259111,0.691241,19.1645,0.0296417,0.699479,4.08105,0.00749175,0.103068,0.106594,117.998,0.478303,7.32835,1.79899,0.284903,0.291551,19.1061,1.98529,0.710338,10.3515,0.730118,2.0505,0.984575,4.06721,192.0,3.76173,3.27738,356.977,9.00315,0.826253,1.79095,2.06789,10.8384,3.59004,0.00151174,8.10807,7.89163,1.76117,0.743307
0.000135533,0.0972076,0.00173799,192.866,0.348533,2.19574,2.59749,0.289119,0.678749,16.306,0.0146256,0.605237,4.45609,0.00463294,0.0644348,0.126502,85.3121,0.515847,2.79834,2.22923,0.285668,0.501129,35.5831,2.77749,0.731977,12.5128,0.452462,5.74096,0.856625,4.72262,185.0,1.21934,3.01109,424.207,7.05563,1.36245,1.68424,2.42314,6.03062,2.13679,0.00192636,3.14796,5.18005,1.29259,0.821334
0.000137407,0.102062,0.00206462,173.827,0.208152,2.93648,2.75092,0.129737,0.649677,16.4224,0.023465,0.613861,1.91804,0.00520463,0.0591396,0.110722,95.9691,0.493341,3.14396,1.41429,0.306219,0.559918,16.5254,2.10141,1.0852,12.9062,0.389839,6.78879,0.885498,2.96678,140.0,1.33085,3.30322,431.268,8.05549,0.921211,4.19294,1.96245,7.30025,3.97715,0.00107681,8.67875,6.82153,1.50368,0.602756
0.000116975,0.0863122,0.00160454,160.471,0.181087,2.64832,2.75448,0.152413,0.321835,18.588,0.0308611,0.579197,2.72501,0.00730267,0.0988012,0.138654,97.8249,0.369522,5.52564,1.53706,0.185717,0.735579,36.7771,3.08815,1.21842,6.52211,0.4925,4.80955,0.947092,3.95555,163.0,2.14368,3.65067,426.539,9.93414,0.909671,4.25789,2.00612,9.74975,3.29109,0.000827026,7.12763,6.00421,1.27032,0.528282
0.000119059,0.115561,0.0014071,174.525,0.322252,2.99857,2.99703,0.299946,0.601924,35.4497,0.029613,0.615172,3.00039,0.00641985,0.0937959,0.1629,83.3436,0.478641,3.15206,2.52836,0.257294,0.432882,19.566,2.25679,0.99217,9.66373,0.395993,6.50249,0.913049,4.79783,184.0,2.44636,3.74414,306.662,8.26071,1.27228,3.82301,2.08672,7.7981,3.56581,0.00146996,4.87274,3.03108,1.22188,0.584163
0.000107825,0.0881588,0.00146867,163.566,0.47413,2.98984,2.16157,0.216224,0.581436,30.3395,0.0289076,0.451833,3.79957,0.00569602,0.0985855,0.138616,94.8799,0.496752,2.70332,2.30256,0.172558,0.47539,15.5914,2.24392,0.862943,6.9932,0.486918,7.14632,1.02305,2.51346,184.0,3.21586,2.78669,339.428,7.82403,1.19653,2.43956,1.7875,8.81679,4.12974,0.00171584,8.94061,3.78153,1.54468,0.782159
0.000146105,0.114333,0.0010385,195.822,0.287653,1.85418,2.92559,0.303829,0.689735,31.3882,0.0276742,0.896763,4.06236,0.00786469,0.0866664,0.101438,107.262,0.347135,3.62387,2.51078,0.283969,0.407057,27.6621,1.76254,0.851324,4.62031,0.696509,2.24404,0.971095,3.45311,110.0,3.33308,1.04497,481.444,6.03278,1.42031,1.72054,2.28451,6.91658,3.49911,0.000613288,3.5277,4.55725,1.57815,0.709854
9.05256e-05,0.0989786,0.00132796,199.25,0.398406,1.94164,2.74416,0.182638,0.296529,19.0134,0.0185071,0.55225,3.99694,0.00664478,0.0933672,0.14525,116.188,0.477058,3.09331,2.27672,0.141185,0.685453,29.0508,1.42393,1.17586,11.3656,0.425668,6.15634,0.984148,3.27818,108.0,3.51675,1.61934,453.297,6.67913,1.07989,2.54882,1.78466,6.01588,4.01897,0.000851892,3.57776,6.01028,1.22637,0.666682
0.000110404,0.0770615,0.00158918,199.486,0.304997,2.5358,2.67131,0.253786,0.483484,13.9032,0.0300468,0.60877,2.52963,0.00695824,0.0827342,0.111365,90.7817,0.359494,3.8144,1.84289,0.371089,0.636173,29.8722,3.23039,1.10987,6.88342,0.541941,2.63084,0.981448,4.94964,164.0,2.53478,1.84893,432.117,7.3032,1.26841,1.66619,1.95369,5.5628,2.45311,0.00115382,5.43273,7.29128,1.46193,0.537464
0.000111136,0.0751813,0.00144789,186.668,0.239721,2.73982,2.75092,0.246194,0.721102,29.5918,0.0250962,0.722623,2.13677,0.00717557,0.0931182,0.125199,87.3462,0.439778,5.90949,1.59232,0.218778,0.29787,35.4109,2.98986,0.985834,7.92912,0.452375,6.6429,0.950791,2.0536,182.0,1.0733,1.40357,324.134,7.4675,0.529905,2.81364,2.32802,8.88437,2.01025,0.000531179,8.49923,3.98906,1.77654,0.648463
0.000136354,0.0928137,0.00181567,190.91,0.240677,2.69023,2.82809,0.194206,0.320816,15.465,0.0222343,0.646944,3.91055,0.00660531,0.0830929,0.160759,82.4635,0.397815,4.6882,1.81289,0.3133,0.592764,25.1537,1.40858,1.24313,6.91874,0.429731,5.10431,1.00363,5.28577,180.0,3.48386,1.40612,389.357,9.85726,0.813807,3.27327,1.65125,6.45558,2.43716,0.001246,5.08256,4.83549,1.93689,0.915749
0.000141555,0.115192,0.00108363,192.688,0.219807,2.72012,2.55806,0.191642,0.51666,17.6619,0.0248025,0.844924,2.82492,0.00680584,0.0784262,0.100337,102.648,0.430332,3.62499,1.39721,0.295726,0.405308,35.7319,2.12116,1.0892,12.0345,0.708875,1.95295,0.75972,5.08456,144.0,2.37963,3.96697,372.092,8.80366,1.47475,2.9082,2.32499,9.72149,1.54815,0.000566599,3.48279,6.74356,1.369,0.810463
0.000145197,0.121047,0.00112687,155.192,0.285897,3.00659,2.82687,0.126601,0.608282,23.5327,0.0238248,0.601894,3.10705,0.00754962,0.0778626,0.116292,112.585,0.479451,4.80593,1.08243,0.339655,0.478463,29.2187,2.7977,1.19324,10.9872,0.441291,6.20218,0.999597,4.38514,156.0,1.15901,1.59869,452.516,7.3383,0.62289,1.91063,1.53026,10.7322,3.66499,0.000868846,7.28003,5.56274,1.7173,0.655016
0.000132359,0.0973954,0.0012403,175.518,0.363123,2.8325,2.74814,0.210409,0.490505,35.463,0.0227827,0.63951,1.80368,0.00685005,0.0949054,0.179548,97.5825,0.464617,3.79998,1.58555,0.139574,0.267554,23.5789,1.29034,1.2646,6.84959,0.617493,2.71775,0.959664,2.64575,141.0,1.60238,3.27364,452.487,6.49307,1.20261,3.52289,2.40821,7.83216,4.28079,0.0014426,3.23772,6.01807,1.88548,0.724925
0.000118022,0.104699,0.00103765,162.804,0.190973,2.66417,2.82522,0.148778,0.356689,18.5296,0.0287923,0.718109,4.038,0.00698597,0.0920461,0.178767,89.7382,0.455073,5.20974,1.30558,0.229631,0.662464,14.8484,3.32083,1.21355,12.4745,0.453309,6.13634,0.901071,4.11905,196.0,2.81778,2.47121,496.539,8.6662,1.12868,4.36528,2.15821,9.78914,4.42536,0.00143821,7.74177,3.55875,1.91605,0.653644
0.000140542,0.0789874,0.00178848,188.321,0.437623,2.98513,2.12602,0.142819,0.516186,26.2488,0.0133182,0.500285,2.66703,0.00611178,0.0791105,0.154741,102.783,0.509108,2.92226,2.37496,0.155749,0.317588,34.0786,1.67834,0.984878,8.31695,0.506994,3.90002,0.971541,2.3726,179.0,2.938,1.73658,382.144,8.6147,1.22437,2.51638,2.18111,10.1369,1.84905,0.00128807,6.07161,4.84705,1.82946,0.803367
0.000143219,0.0930637,0.00232393,152.358,0.297682,2.43121,2.60884,0.170073,0.663207,14.3417,0.027907,0.508685,1.89516,0.00580071,0.0835338,0.119285,100.962,0.397083,4.72749,1.34629,0.281944,0.7429,17.366,1.77235,0.994631,8.21159,0.771697,2.23992,0.925293,3.61438,195.0,1.16941,1.38222,405.87,7.5257,1.35221,2.49501,1.95163,8.08905,1.94058,0.00142901,5.90533,3.22272,1.73928,0.930138
0.000146849,0.110628,0.00164232,166.879,0.434354,2.9222,2.79169,0.297972,0.654872,19.5648,0.0272245,0.445106,3.44998,0.00628479,0.0882474,0.170553,113.028,0.510525,4.50602,1.75452,0.260111,0.514622,30.1227,3.2152,1.18473,8.23341,0.435638,6.82359,0.772061,5.18627,136.0,1.85802,3.89452,300.478,7.79378,1.40364,3.53167,2.12138,9.31455,3.61917,0.00133955,4.59697,7.93324,1.03706,0.693674
7.1432e-05,0.0695844,0.00105588,145.938,0.281013,2.38452,2.56247,0.159673,0.728411,25.9597,0.0299804,0.500153,3.70514,0.00639645,0.0716631,0.139715,84.1335,0.428049,6.94045,1.52306,0.241282,0.548283,20.4885,2.66919,1.06859,6.50268,0.496429,5.14666,0.907953,4.80823,168.0,1.92687,2.10033,422.233,9.38607,0.567535,1.99369,1.53323,9.44523,4.02518,0.000571143,4.50261,3.63809,1.58108,0.677414
0.000140466,0.0921715,0.00207126,183.38,0.511652,2.10878,2.72213,0.206928,0.525478,27.6803,0.022489,0.456183,2.94923,0.00584821,0.0821009,0.169871,101.1,0.484605,3.86077,2.02351,0.270084,0.439729,27.8756,2.6412,1.02094,10.16,0.468011,4.18985,0.790195,4.14356,191.0,2.38088,1.10365,464.0,7.73646,1.33521,2.46937,2.20545,7.16373,2.10874,0.00070369,5.38444,3.04322,1.66022,0.905661
0.00012886,0.119749,0.00136484,179.482,0.356577,2.76479,2.57431,0.277551,0.694577,14.3116,0.0258125,0.669846,3.28138,0.00593059,0.0766919,0.12967,108.753,0.364795,3.67806,1.76214,0.36906,0.552345,19.7526,1.58568,1.27873,12.2504,0.661563,2.19794,0.883892,4.35804,192.0,2.28841,3.77207,370.049,8.36345,0.865594,3.83526,1.93048,8.82018,4.29394,0.00109305,5.29142,3.32395,1.14643,0.905069
8.68908e-05,0.101057,0.00135698,188.845,0.305748,2.28526,2.83155,0.313762,0.645048,21.1414,0.0259914,0.590399,2.9396,0.00690884,0.092847,0.181585,96.1087,0.453259,6.00408,1.60109,0.35868,0.3337,31.9897,1.97663,1.1991,12.2432,0.677522,1.69564,0.97575,5.46562,153.0,1.71319,3.54419,483.244,6.67936,1.32424,2.59736,2.15814,7.91087,3.36365,0.00195651,5.1921,6.1688,1.59669,0.824888
0.000153905,0.122142,0.00134024,189.281,0.279325,2.95711,2.13423,0.1459,0.73942,18.0604,0.0222029,0.858999,3.76984,0.00392176,0.0381187,0.166722,88.8328,0.478832,6.74808,1.09152,0.206303,0.329224,16.7504,1.52749,1.14821,9.13909,0.580662,2.93919,0.823678,3.56621,187.0,2.58392,2.14999,300.963,9.89999,0.861585,4.46299,2.47469,8.58137,3.88153,0.00163149,5.37553,6.18239,1.62971,0.532398
0.000151966,0.113491,0.00147553,168.318,0.354405,2.50117,2.80528,0.246309,0.402664,35.1199,0.0201345,0.608469,3.92273,0.0072002,0.0936218,0.161835,100.392,0.477808,6.55341,1.41211,0.193969,0.30773,22.844,1.79161,1.16403,13.172,0.436832,6.21085,0.820977,5.54542,195.0,2.96675,2.8237,359.332,9.85391,0.558285,3.00859,1.77965,5.86431,3.30323,0.000668087,8.59275,6.27858,1.32598,0.717965
0.000106197,0.0971387,0.00109789,176.706,0.450071,2.93879,2.92249,0.17504,0.288955,35.7541,0.0311112,0.514191,2.78501,0.00544544,0.0845783,0.113755,117.568,0.375332,4.80106,2.31601,0.346312,0.641041,18.7745,1.22902,0.885925,9.03162,0.737182,2.27521,1.02206,3.02024,168.0,1.19588,3.58365,326.724,6.65582,0.753897,2.47975,1.89164,8.46425,4.20751,0.00143417,8.35279,7.19977,1.38272,0.531629
0.000145554,0.0729482,0.00222879,153.947,0.262872,2.94144,2.15412,0.249029,0.602822,28.7438,0.0244404,0.674413,3.09095,0.00639885,0.0936946,0.115254,103.298,0.434896,6.55926,1.27805,0.332077,0.330835,12.9758,1.34885,0.88408,12.0191,0.427793,8.00072,0.911564,4.48775,137.0,3.90416,3.19438,330.929,7.98304,1.31572,2.36705,1.97658,5.24655,2.58736,0.000687983,3.74932,7.22186,1.26298,0.811498
0.000145257,0.105214,0.00165745,166.585,0.246286,2.95032,2.52777,0.26291,0.734932,21.4203,0.0271577,0.790784,3.5869,0.00650542,0.0973437,0.144546,92.9095,0.408177,3.83,2.33487,0.208093,0.397718,16.6779,2.74793,0.980386,6.28842,0.393557,6.84134,0.933523,2.46318,129.0,1.90277,3.92145,356.641,7.19482,1.05442,2.48773,2.3124,4.79867,1.62306,0.000602212,5.07358,6.23563,1.96731,0.702572
9.23751e-05,0.0743187,0.00122031,139.411,0.195759,2.94652,2.79466,0.134931,0.633747,25.4347,0.0268644,0.630562,2.06928,0.00688673,0.100451,0.159036,113.764,0.46056,6.58098,1.24475,0.318947,0.591149,32.4736,3.13842,1.11833,6.97035,0.613018,3.37168,0.980311,3.76447,163.0,1.00166,2.80358,383.15,8.265,1.30341,2.92956,2.47648,7.41331,2.21301,0.00148013,7.2128,3.1114,1.95274,0.887341
0.000116418,0.105088,0.001327,171.098,0.26271,3.03344,2.74316,0.224883,0.503923,32.9004,0.0275101,0.641919,2.48276,0.00796507,0.0862915,0.130293,109.785,0.439908,5.90655,1.15591,0.262259,0.445261,34.0869,3.05025,1.27574,4.80506,0.707546,2.60018,0.967577,3.28313,153.0,2.29987,1.53538,307.293,7.66398,0.560745,3.09133,1.63551,7.84332,4.14088,0.0011336,8.55608,6.29236,1.18866,0.901884
0.000149348,0.113821,0.00192103,168.918,0.219529,2.25217,2.78715,0.159528,0.692662,20.7513,0.0251718,0.62132,3.82907,0.00555827,0.0918155,0.110186,93.0172,0.198877,2.81272,2.81271,0.206155,0.410606,33.1089,3.12619,0.960206,11.3944,0.625862,3.2257,0.815845,5.61645,192.0,2.40358,2.12731,352.419,8.73335,0.722942,2.44729,1.55506,6.96055,3.96243,0.000710787,5.99084,3.5203,1.87134,0.631437
0.000142199,0.0953106,0.0015662,163.003,0.372156,2.75177,2.61335,0.267788,0.614936,19.7918,0.0249548,0.579228,3.41793,0.00539482,0.0919924,0.167774,88.9095,0.345848,3.77494,2.67831,0.166344,0.321532,28.477,1.979,1.00271,5.89264,0.657812,2.38456,0.872203,3.0541,145.0,3.73936,3.52822,475.555,8.62571,1.04361,4.10623,2.46877,7.42519,2.78141,0.00149417,5.76141,3.13316,1.5555,0.814736
0.000127656,0.0774578,0.00192906,170.615,0.252143,2.50302,2.82415,0.209961,0.485509,18.8611,0.0260286,0.497022,2.48772,0.00605672,0.101146,0.180656,106.776,0.499017,5.52374,1.30873,0.338582,0.695757,30.5345,2.60348,1.08513,10.0294,0.608757,3.58495,0.973074,2.96332,128.0,2.21938,1.5679,327.117,6.29341,1.18954,3.03605,2.08767,7.91474,3.7395,0.00130619,4.90623,5.30555,1.53275,0.695099
0.000144217,0.0907307,0.00193681,158.821,0.301676,2.26433,2.84417,0.175681,0.689929,19.6307,0.0206254,0.518801,4.23875,0.00782303,0.0938199,0.13231,90.2691,0.351942,5.50831,1.54661,0.244359,0.720792,27.1485,1.68013,1.26407,7.49722,0.504351,3.07129,0.882142,5.35983,129.0,2.99799,1.83924,329.024,8.95184,1.00577,2.16953,1.98205,5.06174,3.87957,0.00183996,5.4889,5.41862,1.28307,0.643766
0.000149625,0.0979071,0.00169402,158.432,0.419001,3.00265,2.70153,0.143175,0.56492,26.7013,0.0222331,0.429766,3.36679,0.00588078,0.094185,0.182843,103.843,0.460431,5.06504,1.6168,0.131636,0.33247,25.3608,2.9884,1.11605,10.5769,0.620579,2.32964,0.908115,5.12259,139.0,3.46971,3.17496,401.861,8.57402,0.914566,2.77827,1.72622,7.16564,4.17365,0.00147165,5.32812,5.03875,1.46199,0.724917
6.36596e-05,0.0951361,0.000980136,144.806,0.290393,2.84199,2.50343,0.165132,0.562036,24.5755,0.0301464,0.471623,3.46208,0.00698004,0.0743492,0.12239,97.5129,0.275399,2.63533,2.82412,0.164843,0.438827,31.299,1.50971,1.23003,4.66785,0.41001,5.01721,0.762187,4.84587,142.0,1.8743,2.76954,361.611,8.65748,1.36559,3.90558,2.33101,6.50269,2.71803,0.00127419,4.33779,7.7916,1.87297,0.707528
0.000142072,0.0825538,0.00158911,194.08,0.432549,2.41077,2.69546,0.306907,0.597845,26.5012,0.0257107,0.558669,3.71968,0.00642841,0.0936926,0.0933142,83.0128,0.333777,4.60192,2.33811,0.176736,0.279478,24.9215,1.89243,0.714802,7.48647,0.510556,4.34299,0.8335,4.06182,156.0,1.8595,1.08606,311.911,6.90845,1.36526,4.38093,2.39542,4.49798,4.2075,0.00189945,8.20996,6.02626,1.69244,0.85824
0.000116627,0.0982863,0.0015229,183.437,0.350414,2.19059,2.50905,0.130916,0.522908,18.283,0.0180438,0.619724,2.73372,0.00612631,0.0806305,0.111313,86.0541,0.328995,6.10348,1.74603,0.326617,0.393975,14.4539,1.59335,1.04991,9.90341,0.482963,6.33919,0.950617,3.67572,192.0,1.25338,1.16127,377.077,9.36343,0.801262,3.01109,2.34654,4.15121,2.18609,0.00101436,3.75834,7.17639,1.59906,0.509871
0.000130697,0.12181,0.00192009,172.029,0.32048,2.84765,2.77217,0.189145,0.465204,25.4408,0.0282729,0.457961,4.46958,0.00604495,0.0808902,0.107126,110.806,0.295272,3.74679,1.91189,0.329736,0.639988,34.5299,2.71441,1.0931,12.2896,0.514785,5.23219,0.846237,5.23961,137.0,1.24814,2.41052,475.888,6.75781,0.914197,3.72741,2.26906,11.6178,3.11755,0.000677235,4.82167,5.60173,1.4909,0.880859
0.000128239,0.0712352,0.00187366,168.753,0.261555,2.52413,2.91372,0.284508,0.69926,23.8607,0.0223131,0.538672,3.47943,0.00458639,0.0555874,0.11547,94.3925,0.406496,3.71635,1.44564,0.208632,0.713178,16.6128,2.7483,1.04409,10.0781,0.578265,3.87586,0.975495,4.30052,162.0,2.32431,1.45054,328.131,6.47554,0.848863,1.88146,2.41859,8.07815,3.10788,0.00138828,6.05313,4.30055,1.90369,0.701172
0.000134293,0.0745036,0.00196009,159.039,0.315052,2.99223,2.9024,0.287404,0.658716,21.7119,0.0289086,0.439155,4.4638,0.00479989,0.0485352,0.121992,87.9262,0.468925,3.19477,1.83148,0.190144,0.480353,33.0781,2.37446,0.989742,10.3908,0.595965,3.54385,0.842116,4.33423,105.0,2.84039,2.10478,340.062,7.10859,0.576756,3.66699,2.10615,9.05946,2.73714,0.00186899,6.55699,6.45266,1.84209,0.510072
0.000120769,0.119126,0.00148436,178.573,0.3431,2.75434,2.78708,0.205941,0.69083,33.9928,0.0225478,0.568535,3.42587,0.00776612,0.0776966,0.137547,81.5608,0.446306,2.56228,2.14514,0.232898,0.410323,28.4473,2.30087,1.21676,13.376,0.743328,1.76235,0.932311,2.29051,185.0,2.89212,3.21014,428.476,8.55933,0.729294,2.97735,1.75093,11.7045,2.30568,0.00185082,7.84408,4.14827,1.43315,0.83423
7.12926e-05,0.0963882,0.00106989,183.2,0.367218,2.38524,2.4768,0.25793,0.526548,23.2281,0.0287989,0.524945,3.98004,0.00713188,0.0918662,0.142871,106.799,0.445355,3.86949,1.64837,0.19838,0.267223,25.5644,3.05016,1.19228,12.5234,0.389718,8.34304,1.00814,3.76328,162.0,1.2405,2.66253,409.211,9.37975,1.09286,2.57545,1.6528,11.4465,3.96203,0.000867555,7.81071,3.81362,1.41424,0.594503
0.000115302,0.0799319,0.00180205,181.624,0.317602,2.62289,2.5286,0.265863,0.434959,12.7471,0.0261053,0.535773,4.06003,0.00397749,0.053538,0.122339,102.862,0.519439,6.10594,1.17481,0.268256,0.35084,30.2754,2.38334,0.778669,11.8789,0.507578,3.08181,0.880332,3.15234,182.0,2.20694,1.55744,303.684,8.22063,0.886087,3.80655,1.80724,8.19967,4.25627,0.000850273,4.9573,6.09575,1.04839,0.705635
0.000149479,0.0863922,0.00150313,182.746,0.419728,2.48218,2.62477,0.179259,0.37252,29.4225,0.0308533,0.600128,2.9017,0.00571253,0.098423,0.155274,89.7069,0.478492,3.71717,2.48201,0.349011,0.717067,31.1349,1.58392,0.816212,6.56281,0.770397,1.46088,0.911819,5.38835,176.0,3.34147,2.30907,330.964,6.09558,0.735061,3.3093,1.51595,6.90964,1.63938,0.00146164,7.9254,7.15811,1.95164,0.583987
