13.232,43.332,595.681,4437.405,1.741,179.797,2.779,3.296
12.593,49.841,570.769,1200.254,2.202,223.919,3.467,4.57
8.96,38.003,345.818,528.4,31.768,256.069,1.397,16.178
15.879,50.579,662.56,1863.046,15.743,199.051,0.265,1.123
15.646,51.458,639.079,2227.338,11.462,164.847,0.626,0.949
10.585,36.779,682.413,1976.456,8.027,196.001,0.663,4.961
20.236,56.215,493.733,2039.08,9.901,140.694,0.58,0.805
14.599,62.245,741.552,2094.85,9.12,179.54,0.593,1.108
15.391,44.135,745.634,2549.709,10.256,156.963,0.716,0.89
16.81,48.081,650.827,2735.424,9.822,181.505,0.386,1.531
14.153,43.663,592.349,2470.84,8.281,147.089,0.736,1.174
12.746,49.281,578.582,2930.973,6.182,170.674,0.626,1.355
14.527,45.639,569.52,1355.728,6.275,201.072,0.221,1.424
5.607,31.083,367.185,1942.208,9.554,208.074,0.227,10.879
10.174,42.523,794.93,2866.761,2.683,143.041,0.74,2.955
12.012,38.207,486.173,1293.395,15.899,185.454,0.4,1.618
12.621,43.057,560.401,2444.413,10.482,167.341,0.648,1.826
15.367,39.801,580.374,1643.913,5.136,182.489,0.571,2.193
9.427,37.489,617.548,3195.321,8.36,164.153,0.45,2.386
13.121,45.952,734.45,3178.696,7.284,196.883,0.703,1.328
16.735,47.36,750.924,1827.114,7.655,170.999,0.592,1.219
11.749,40.444,632.574,906.65,2.512,197.325,0.075,1.693
12.247,40.593,604.955,1959.699,5.907,162.942,0.266,1.905
16.332,49.899,563.837,1163.045,10.132,185.083,0.742,1.228
13.978,46.581,563.633,2402.744,2.649,163.114,0.399,1.769
13.06,48.872,832.37,2020.1,7.615,167.784,0.619,2
11.663,40.001,448.882,2123.81,7.088,144.422,0.906,1.333
13.595,43.291,639.001,2391.827,11.739,158.417,0.529,1.69
14.553,47.49,716.952,2309.926,14.261,211.008,0.689,1.042
15.26,42.693,760.669,2869.022,8.483,187.153,0.738,1.297
17.035,54.992,715.535,1536.931,8.267,197.206,0.626,1.051
7.289,25.662,429.063,1585.653,0.956,152.171,0.315,13.686
5.99,36.809,663.176,2345.76,11.43,139.125,0.691,13.197
13.792,30.807,458.931,2186.298,11.548,142.763,0.363,1.562
13.54,46.995,754.354,1333.187,9.793,170.087,0.703,1.679
12.296,36.477,634.69,1402.695,4.785,162.443,0.375,3.154
17.043,45.636,758.323,1528.256,11.228,186.01,0.504,1.103
11.968,44.945,669.979,2475.512,3.927,180.161,0.637,3.857
14.239,49.443,597.667,1370.831,7.707,210.321,0.522,1.263
4.897,28.366,545.017,2178.972,9.361,205.682,0.442,13.1
8.036,32.07,390.778,1347.052,6.729,194.273,0.723,8.866
15.911,51.915,528.862,1953.541,8.483,201.632,0.598,1.332
15.408,38.707,814.373,1074.771,9.944,175.24,0.6,0.935
16.111,72.362,575.769,1868.336,12.88,175.28,0.539,1.201
13.879,51.046,703.129,1885.526,12.657,173.351,0.333,1.377
12.592,43.809,691.456,1420.653,9.035,181.263,0.316,1.601
16.188,41.241,739.268,1765.67,4.121,184.688,0.374,0.988
14.502,57.522,825.151,1704.231,13.704,207.462,0.465,1.866
16.794,51.057,616.353,1612.218,10.273,198.932,0.749,1.056
10.419,33.403,645.694,1679.87,1.961,162.584,0.428,7.055
12.171,37.062,828.81,1973.065,3.201,185.124,0.602,3.432
13.897,43.798,750.912,1867.61,13.908,184.598,0.404,1.329
6.697,27.777,372.586,849.909,12.469,190.27,0.528,9.17
12.353,39.04,638.264,2752.049,5.46,128.66,0.444,2.365
14.291,47.868,807.94,3083.101,7.06,164.468,0.404,1.209
12.963,47.072,769.693,2057.149,3.348,207.533,0.324,1.482
15.495,54.043,687.791,1422.721,16.087,203.325,0.248,1.386
13.122,42.275,585.663,2121.095,5.145,199.451,0.691,1.104
13.845,47.455,789.694,1947.297,10.977,148.344,0.486,1.04
11.493,37.658,651.333,2890.341,6.307,210.058,0.416,4.313
20.4,57.436,715.94,2577.058,10.31,135.327,0.384,0.67
16.272,42.429,701.918,2635.539,4.43,157.92,0.691,1.185
11.276,40.266,467.545,1483.886,21.943,150.284,0.366,8.996
9.828,36.706,811.411,3229.996,7.518,135.733,0.293,3.426
13.311,49.605,708.497,2461.099,10.846,179.173,0.486,1.015
14.207,46.402,576.91,1394.851,5.581,182.806,0.216,1.4
15.231,45.055,686.288,2049.64,5.061,174.852,0.593,1.762
12.869,46.141,727.01,3527.63,8.524,142.822,0.545,1.583
9.634,39.86,672.986,3275.99,1.828,184.834,0.516,2.836
14.697,45.646,793.587,1602.129,6.833,144.393,0.49,1.401
10.091,42.203,501.377,2199.574,10.706,150.428,0.435,5.806
14.749,42.584,755.916,2286.483,4.633,176.196,0.541,1.07
16.419,58.327,771.926,2037.916,6.05,190.504,0.645,1.29
13.004,43.404,668.228,2060.171,13.099,161.467,0.546,1.307
13.429,55.175,607.234,1546.911,6.778,188.967,0.756,1.825
16.117,39.411,804.713,2057.834,7.672,141.981,0.294,1.057
8.868,27.468,470.625,1448.187,24.894,197.067,0.328,5.225
11.336,37.108,705.344,1375.076,1.297,199.4,0.767,3.542
4.683,27.031,527.559,1848.036,14.184,165.821,0.802,15.567
13.197,49.613,672.899,2103.31,8.398,157.863,0.485,1.813
11.988,46.792,626.693,1698.918,18.128,187.959,0.67,1.705
10.964,32.406,633.789,1370.125,5.261,161.764,0.461,2.273
9.327,38.874,617.43,3182.821,16.407,165.54,0.36,2.202
10.421,33.383,747.12,1956.174,3.678,176.759,0.387,5.459
10.412,50.432,731.39,2237.997,14.747,169.401,0.743,1.52
13.934,58.731,775.698,1913.142,13.341,189.299,0.374,1.406
12.639,41.384,707.329,2442.982,2.563,162.056,0.219,2.417
15.492,46.612,761.672,1950.014,1.128,138.423,0.227,1.85
13.217,42.23,763.873,1444.343,10.694,179.256,0.473,1.284
11.926,53.673,837.511,2477.541,14.192,174.656,0.805,5.155
11.355,48.834,764.34,1955.39,10.552,171.282,0.829,1.762
16.58,49.971,571.835,1920.982,7.496,144.411,0.64,1.407
13.362,43.187,829.588,3318.613,3.848,144.445,0.605,1.653
13.74,34.163,778.39,2234.352,7.477,198.927,0.525,1.174
7.946,36.091,412.142,1382.333,23.785,153.361,0.38,2.051
14.941,51.278,555.886,1852.279,13.821,157.959,0.45,1.32
12.03,44.888,585.13,2920.239,2.079,189.83,0.73,2.887
14.758,42.411,669.198,1266.809,11.559,190.701,0.298,1.896
13.953,40.246,731.321,1807.111,8.72,208.714,0.524,1.013
16.622,48.463,637.083,2796.023,5.124,201.978,0.777,1.209
14.328,33.132,556.705,1556.091,5.365,186.493,0.675,2.614
7.573,39.426,636.373,2674.157,9.947,146.808,0.459,5.792
16.797,45.818,478.613,1108.188,10.261,175.988,0.248,0.873
6.377,32.33,656.985,2502.484,6.736,162.315,0.536,15.825
14.471,44.257,587.453,1668.894,9.159,165.059,0.363,1.595
16.106,59.062,621.518,2612.527,9.957,176.167,0.452,0.95
15.745,51.349,653.241,2010.087,5.91,176.989,0.236,1.854
12.185,42.23,762.124,2340.054,12.586,203.026,0.323,0.997
6.69,39.226,427.394,1231.118,8.877,154.517,0.56,8.729
12.874,44.414,699.279,2576.371,7.494,195.411,0.642,2.764
10.588,46.872,666.908,1284.569,10.813,201.386,0.677,3.237
14.8,42.841,632.539,1981.538,6.754,176.163,0.58,1.566
14.954,58.042,474.571,1989.024,9.521,157.129,0.349,1.242
14.05,42.965,542.272,2000.083,10.094,153.037,0.685,1.043
12.876,43.395,643.358,1575.857,3.202,199.329,0.823,2.354
13.118,45.233,753.802,1846.893,6.256,166.463,0.39,1.446
13.163,36.71,505.66,2039.474,12.884,205.069,0.544,0.995
13.304,43.584,644.161,1529.706,13.954,197.572,0.675,1.076
15.252,50.125,534.322,1662.55,4.932,199.093,0.347,1.302
11.427,39.812,676.758,2545.158,10.184,187.93,0.661,2.265
10.777,40.517,624.55,3612.495,1.954,183.338,0.757,3.202
10.131,39.391,671.994,2457.218,18.295,199.545,0.572,1.167
15.848,59.866,653.326,1603.681,9.103,189.953,0.471,1.041
11.442,49.522,617.029,1225.151,6.991,179.294,0.468,2.829
15.846,49.917,607.03,1722.203,5.502,140.589,0.484,1.332
14.264,47.3,811.248,2905.721,8.044,198.801,0.398,1.369
11.298,37.056,642.953,2150.195,11.138,190.411,0.667,2.131
13.741,43.486,713.653,3194.023,2.882,211.809,0.278,1.673
15.776,43.941,726.766,1109.37,6.98,168.966,0.411,0.966
12.559,59.038,694.012,2241.808,11.972,191.675,0.373,2.216
8.506,49.7,614.541,2656.373,15.568,187.503,0.321,2.366
12.471,49.992,580.862,1942.132,13.116,196.187,0.615,1.244
15.964,51.264,712.156,2017.837,10.673,205.903,0.742,0.929
5.314,32.054,363.765,1996.183,22.239,142.528,0.538,7.783
9.108,34.953,625.211,1493.869,3.319,146.519,0.551,6.468
15.393,45.252,818.629,2850.411,11.124,159.89,0.626,1.101
8.214,35.497,546.597,2740.671,21.101,150.294,0.534,3.942
12.707,44.083,594.67,2439.048,15.438,204.946,0.95,1.462
16.723,49.803,585.725,1637.469,9.54,160.374,0.738,0.917
12.438,43.136,703.804,1751.896,3.254,184.139,0.834,1.276
15.142,48.359,651.299,2051.936,11.741,140.244,0.415,1.208
15.735,53.741,665.196,1944.428,11.805,132.275,0.695,0.95
4.939,32.608,470.706,2771.948,16.875,176.367,0.589,4.718
13.339,48.85,642.493,1567.739,20.523,188.561,0.374,1.023
17.737,47.344,520.279,1854.951,10.454,151.934,0.696,1.228
13.88,60.494,506.36,1672.554,10.092,168.095,0.741,1.353
8.406,34.143,545.423,2212.955,10.29,138.475,0.703,8.674
13.793,41.949,843.729,2187.756,10.68,148.875,0.368,1.105
7.827,37.722,468.659,1834.052,9.48,194.68,0.26,3.844
18.487,50.848,687.706,2392.778,6.565,154.065,0.18,1.069
13.512,49.212,774.194,2104.053,10.454,186.384,0.482,0.995
14.893,38.085,561.062,2975.761,3.932,137.168,0.522,2.315
15.791,51.977,478.113,1459.797,8.759,170.508,0.366,1.055
17.539,47.099,555.555,1568.884,13.558,158.828,0.257,1.114
7.744,30.236,572.838,2685.061,15.464,167.686,0.486,5.334
12.337,52.638,775.793,1852.905,8.178,172.651,0.622,2.098
11.608,35.174,363.715,1246.752,10.042,167.991,0.638,1.793
12.624,48.466,565.856,2509.135,10.795,183.3,0.609,1.156
15.038,39.036,778.633,2111.446,6.345,157.907,0.544,1.612
16.079,38.15,580.528,1988.329,9.727,160.078,0.588,0.995
17.987,46.952,670.786,1715.161,7.455,173.751,0.545,0.813
12.809,39.102,595.963,1708.453,16.07,198.366,0.422,1.007
15.828,39.03,732.198,2926.181,7.39,177.303,0.851,1.076
17.997,41.951,694.942,1732.797,8.481,130.908,0.507,0.878
16.984,53.654,543.981,1573.722,11.076,167.071,0.215,1.135
8.456,36.528,759.709,2256.665,10.866,171.442,0.509,8.848
11.312,45.482,512.973,1556.481,9.292,158.666,0.585,2.458
13.013,48.591,606.478,1824.444,12.5,199.501,0.458,1.022
11.182,43.876,623.176,1663.387,3.842,182.315,0.637,5.448
15.98,42.973,684.527,2613.021,7.432,157.428,0.265,1.41
15.42,42.943,793.956,2301.721,10.288,146.423,0.712,1.422
13.143,53.158,625.663,1845.279,10.445,173.128,0.611,1.39
4.374,38.79,327.003,1130.901,19.005,168.209,0.557,6.137
11.875,46.714,617.132,2044.524,3.976,185.559,0.464,1.158
12.909,46.739,573.928,2057.722,14.237,180.156,0.944,1.019
13.458,43.441,538.786,1699.898,11.657,187.842,0.68,1.065
14.172,43.041,743.796,1821.513,3.448,181.004,0.297,1.515
18.263,43.882,525.308,1106.373,10.299,140.591,0.412,0.93
14.047,49.473,713.038,1853.103,6.55,168.462,0.578,2.032
15.973,49.583,637.23,1706.143,7.255,179.957,0.264,1.006
10.826,40.741,613.778,1511.852,7.967,188.46,0.255,1.743
7.257,35.689,761.387,1848.878,23.617,185.997,0.215,13.316
14.664,47.932,638.839,1487.842,8.892,181.903,0.206,1.21
16.441,49.221,680.752,2218.493,11.633,156.729,0.522,1.165
18.017,48.557,667.008,1605.167,8.391,179.053,0.747,1.044
14.066,46.913,494.212,2157.068,11.625,175.246,0.428,1.515
14.415,46.66,557.09,1686.562,8.135,204.028,0.643,1.086
13.169,43.732,552.691,2004.806,12.845,192.526,0.524,1.263
16.694,51.395,597.357,1583.416,8.075,150.759,0.352,1.022
13.521,49.358,518.094,1240.565,17.784,188.458,0.655,1.043
16.839,51.015,657.382,1487.643,12.708,180.889,0.46,0.941
14.364,48.906,565.654,1519.578,11.121,168.56,0.576,1.029
16.333,45.085,598.108,2335.94,11.152,158.578,0.709,0.883
12.375,45.493,688.632,1468.029,6.462,180.285,0.713,2.943
13.673,35.398,510.012,2467.592,2.504,193.232,0.898,1.412
14.526,38.431,635.895,1938.427,2.389,158.533,0.395,1.111
10.165,37.715,795.825,1993.793,18.657,182.062,0.552,1.105
23.375,63.973,558.822,1470.302,13.362,118.396,0.718,0.528
8.419,28.402,384.216,966.889,22.917,205.06,0.39,3.967
13.514,44.531,732.756,1292.255,1.639,179.014,0.29,2.12
11.472,52.784,575.638,1809.914,16.024,158.781,0.674,2.587
15.942,47.597,558.237,2440.133,9.165,160.547,0.117,0.851
17.268,46.813,473.662,1967.201,5.79,187.675,0.368,0.976
4.776,22.771,342.017,1562.97,36.265,191.373,0.711,8.131
9.455,35.159,547.333,2578.668,19.746,171.085,0.446,9.932
14.026,52.601,542.447,2909.827,10.268,195.853,0.741,1.06
12.057,43.357,634.373,1987.846,4.083,191.37,0.63,2.31
17.424,49.344,608.359,1886.926,13.433,124.517,0.62,0.889
15.582,43.836,797.014,1745.89,7.918,146.07,0.513,0.881
17.232,41.795,481.695,1350.517,9.179,162.48,0.462,0.954
12.156,38.978,409.156,1355.427,5.625,180.967,0.569,2.09
13.287,46.074,807.56,1584.79,13.035,172.31,0.689,0.967
16,40.669,509.403,1616.468,3.477,138.513,0.611,1.158
12.614,40.999,755.093,1908.166,19.764,163.314,0.525,0.929
14.967,45.951,544.385,1493.574,9.1,154.166,0.772,0.88
10.902,43.284,698.318,1054.436,12.116,145.709,0.648,2.236
15.778,43.061,640.503,2720.24,18.086,182.314,0.551,0.756
16.179,56.754,536.969,1508.115,18.198,150.766,0.556,0.752
11.982,53.453,613.853,2929.123,7.52,203.77,0.355,2.329
12.567,38.133,382.389,1270.461,12.739,194.37,0.384,1.367
15.094,56.111,641.727,2729.148,15.042,183.277,0.5,0.907
13.603,45.754,494.919,1421.805,0.343,161.19,0.582,2.458
16.114,42.377,653.894,2449.696,7.178,144.414,0.545,1.129
14.9,47.235,476.386,1662.956,10.244,190.164,0.592,1.181
11.064,48.247,620.407,1947.651,10.173,197.639,0.44,1.121
13.751,38.734,560.38,3031.443,2.064,199.386,0.653,2.679
16.212,39.091,804.739,2574.431,9.171,169.268,0.72,0.745
13.894,33.163,463.994,1615.525,0.273,189.292,0.564,1.317
11.878,44.834,678.302,2161.118,4.938,144.902,0.432,3.989
15.875,44.763,701.125,1628.993,8.289,140.585,0.412,1.085
16.218,49.773,575.387,1302.867,7.965,167.401,0.374,0.844
12.348,53.641,695.907,2911.473,9.182,201.583,0.641,1.781
12.81,44.857,759.182,2177.809,10.267,162.855,0.654,1.169
15.705,54.271,662.854,1458.184,11.872,189.129,0.6,0.905
17.385,47.762,474.232,1999.518,9.995,165.899,0.698,0.825
14.669,50.373,715.783,2075.953,15.035,183.376,0.652,0.836
12.188,47.959,773.852,1611.027,11.95,155.824,0.554,1.417
19.155,51.685,517.568,1865.855,13.438,174.124,0.442,0.754
14.907,43.827,703.505,1029.911,7.208,170.413,0.523,1.112
13.91,40.34,815.192,1967.062,6.867,153.436,0.454,1.887
15.284,50.388,713.823,2152.735,6.312,180.79,0.603,1.015
13.054,43.306,495.401,1324.368,14.072,154.851,0.444,0.942
14.72,63.837,701.452,1384.968,10.693,176.482,0.667,0.98
13.896,43.89,569.728,1719.788,21.311,191.511,0.481,0.858
13.158,49.471,738.414,2166.755,13.608,193.862,0.377,1.027
14.412,55.018,797.888,1720.999,13.472,142.772,0.431,0.885
13.941,39.076,773.549,1913.853,5.181,133.877,0.658,1.35
13.787,47.788,489.595,1494.07,9.739,187.618,0.76,1.037
14.632,51.522,676.833,2382.245,10.84,171.784,0.281,1.17
16.412,51.4,540.61,1738.015,6.927,166.908,0.635,1.099
11.672,35.527,683.489,2560.273,3.949,177.779,0.471,2.622
9.852,38.554,559.609,2217.301,19.59,165.848,0.624,2.176
13.665,50.174,472.389,2699.161,2.195,171.531,0.574,1.472
13.006,47.425,610.86,1639.457,11.907,146.35,0.396,2.378
12.926,42.839,634.497,1716.389,2.003,155.117,0.298,1.742
16.604,43.996,569.458,1543.917,12.904,127.806,0.499,0.818
12.908,47.346,658.826,1429.203,14.985,162.295,0.642,1.132
14.723,42.086,766.868,2641.141,1.588,197.138,0.256,1.329
19.559,53.362,653.216,1866.417,4.734,144.269,0.71,0.845
14.217,48.25,798.769,2831.367,10.281,169.21,0.448,0.938
12.539,40.676,745.827,2763.888,14.917,175.64,0.293,0.902
9.209,34.497,481.89,1248.675,13.356,218.877,0.238,1.702
12.242,42.956,688.665,2903.421,13.758,166.755,0.762,1.335
11.605,40.674,571.13,1993.735,8.328,185.957,0.384,1.066
13.855,43.665,530.151,1919.605,19.727,197.339,0.532,1.008
16.185,53.9,772.077,2240.79,6.397,169.537,0.693,0.941
17.274,51.555,474.306,1410.965,7.142,141.884,0.568,0.791
17.625,40.031,653.554,1412.671,7.914,185.8,0.784,0.996
17.388,44.531,738.117,1887.434,10.601,145.107,0.572,0.824
9.665,33.328,584.523,2471.675,15.931,203.59,0.608,2.553
12.552,43.609,535.071,1537.278,26.682,184.776,0.306,0.995
11.835,42.619,752.863,2135.48,0.692,195.174,0.628,3.651
11.761,31.528,551.248,2310.084,14.449,195.835,0.456,1.202
12.943,43.055,711.851,2538.093,6.871,177.206,0.72,2.746
13.758,39.262,510.619,1031.419,17.838,185.286,0.123,3.07
18.739,55.485,701.04,2180.796,10.555,150.437,0.303,0.834
13.613,46.656,775.536,1174.841,11.334,176.519,0.356,1.023
18.134,47.59,594.746,1543.298,16,172.849,0.452,0.818
14.684,43.28,626.679,1799.061,17.241,166.563,0.731,0.79
17.722,49.286,588.143,1675.24,14.045,157.376,0.841,0.735
10.478,37.009,711.701,2210.686,9.911,178.002,0.691,2.29
17.591,59.513,545.785,1472.477,10.949,159.109,0.59,0.904
9.34,45.874,457.636,1247.438,14.006,156.872,0.736,1.765
12.459,43.133,461.802,1791.713,12.055,185.47,0.366,1.239
9.004,37.073,692.623,2813.444,19.31,179.58,0.812,1.286
16.533,47.98,682.808,1771.997,0.277,164.529,0.354,1.537
10.273,53.85,522.417,1534.97,14.576,191.628,0.787,1.415
12.43,38.084,804.855,1774.179,6.895,163.545,0.385,2.114
13.828,50.009,457.4,1363.712,11.542,196.141,0.163,1.006
11.687,33.083,405.582,976.719,13.39,150.842,0.576,1.07
12.846,41.445,517.29,1359.015,13.636,160.288,0.494,1.305
14.219,49.839,402.021,1414.489,7.977,147.939,0.732,1.15
10.582,38.735,520.8,1324.127,5.487,196.487,0.986,1.651
9.982,30.252,290.737,1092.094,13.087,171.067,0.572,5.428
16.715,43.287,516.156,1197.72,8.267,177.23,0.321,0.797
11.6,48.837,603.025,2348.819,11.945,166.477,0.6,1.132
15.145,38.788,650.333,1393.879,7.855,178.937,0.257,1.281
14.453,33.503,417.953,1832.378,5.383,144.147,0.706,1.102
15.67,34.542,689.648,1814.681,6.667,177.214,0.33,1.305
16.104,49.194,618.641,1389.591,7.182,163.398,0.7,1.18
17.47,62.434,475.518,1791.353,10.099,153.602,0.792,0.977
15.405,54.37,505.209,1285.063,6.037,175.729,0.657,0.902
16.75,54.33,680.448,1300.802,8.297,141.318,0.78,1.121
12.128,37.734,411.987,1359.984,5.492,165.06,0.374,1.973
13.207,39.761,614.167,1269.786,3.116,186.37,0.703,1.133
17.049,65.926,678.448,1766.33,11.541,161.721,0.783,0.876
12.899,43.44,670.055,980.014,6.376,155.223,0.487,1.788
14.343,48.842,619.599,2179.282,9.428,174.867,0.651,0.837
14.108,51.555,712.402,2141.306,10.958,145.173,0.319,1.433
13.703,41.056,571.498,1513.58,8.426,154.656,0.702,1.038
13.903,34.795,484.057,1657.105,7.598,196.576,0.475,1.167
12.92,45.131,709.392,1192.742,2.096,176.257,0.724,1.911
14.279,47.439,741.156,1586.635,11.967,179.679,0.566,1.364
15.242,33.893,391.821,1392.387,6.766,180.164,0.476,1.026
16.249,42.668,630.732,1595.435,7.801,157.968,0.63,1.047
15.438,50.759,438.829,931.115,8.077,168.676,0.667,1.037
18.292,41.441,674.025,1134.131,8.16,164.596,0.52,0.838
7.217,31.261,430.494,1344.044,10.001,193.904,0.35,9.615
13.449,42.654,311.738,1046.057,12.782,202.815,0.272,1.216
14.846,37.874,429.403,1135.003,9.254,186.714,0.249,1.145
14.174,49.853,610.07,1123.829,7.232,161.402,0.548,1.677
14.207,43.522,614.674,1529.64,12.275,141.256,0.394,0.865
14.259,38.604,482.426,1715.598,7.863,150.835,0.612,1.898
13.033,39.695,743.997,1569.551,5.261,186.712,0.355,1.105
18.632,49.028,695.978,1994.34,9.533,155.356,0.573,0.93
11.125,42.109,574.272,1383.931,9.261,186.207,0.61,1.329
17.043,49.087,638.967,1197.162,7.09,146.764,0.425,0.861
11.139,45.421,460.458,1779.48,8.34,176.837,0.398,1.836
22.766,60.784,694.619,1631.862,11.136,89.876,0.621,0.618
13.55,44.978,334.494,1764.464,8.004,185.363,0.583,1.61
15.945,47.032,425.008,1545.644,6.495,162.805,0.752,0.808
18.401,46.158,405.618,1022.222,7.327,164.779,0.642,0.751
11.955,42.311,467.713,1743.687,10.293,203.007,0.26,2.568
15.091,39.287,601.199,1168.446,4.601,189.712,0.472,1.396
16.409,47.412,609.521,1965.208,7.434,165.234,0.471,0.89
14.488,42.276,579.648,2231.74,6.415,176.462,0.725,1.432
14.101,40.436,574.807,1012.23,5.348,163.505,0.329,1.58
13.207,42.964,506.438,1882.701,5.277,148.379,0.72,1.467
10.514,37.872,692.764,1516.792,3.743,189.576,0.267,1.975
14.019,61.561,455.757,1407.625,11.09,163.138,0.511,1.755
13.455,48.21,440.413,1506.893,10.847,200.32,0.18,1.376
16.208,46.111,643.989,1762.548,8.177,160.959,0.736,1.076
14.293,48.854,651.806,1291.07,6.889,157.496,0.326,1.336
14.665,53.868,632.548,1758.619,8.719,162.62,0.522,1.309
16.52,48.179,505.105,1298.073,8.67,177.172,0.372,0.838
11.515,38.861,469.802,992.381,6.798,180.19,0.621,1.328
12.324,46.077,556.217,1424.349,9.439,185.891,0.461,1.383
14.835,41.058,622.8,1815.759,1.959,184.404,0.524,1.967
16.97,47.098,652.217,1934.07,8.822,180.417,0.846,0.912
13.48,42.836,476.963,2045.005,1.725,166.487,0.363,1.361
16.825,43.046,550.613,1245.476,11.974,157.337,0.767,0.884
15.391,47.444,619.66,1152.79,5.904,171.895,0.521,1.537
14.968,40.424,325.481,1174.794,11.709,161.169,0.305,0.936
8.453,28.964,299.232,904.551,25.53,196.455,0.625,4.266
13.91,46.826,528.926,1098.755,8.212,163.46,0.308,1.073
14.186,45.67,705.831,2226.081,4.559,152.427,0.613,2.066
16.412,49.274,722.199,2253.198,9.908,161.397,0.661,0.918
13.736,44.79,501.283,2416.356,6.495,190.585,0.361,1.065
14.041,43.567,601.416,1130.637,9.745,186.29,0.636,1.642
20.535,44.429,424.645,1263.307,9,139.218,0.416,0.772
18.781,48.614,335.88,1115.043,11.969,141.58,0.656,0.831
15.865,36.674,463.917,1413.776,16.955,168.637,0.484,1.079
14.488,45.937,477.621,2113.322,11.869,181.898,0.796,1.138
15.672,44.081,500.584,1872.165,10.715,174.412,0.346,1.06
14.339,50.476,478.062,1132.31,9.724,165.667,0.581,1.818
16.185,41.276,387.661,1277.089,9.208,146.142,0.602,1.078
13.815,43.415,704.598,1928.515,10.816,174.127,0.465,1.192
16.062,39.01,429.845,1880.368,3.654,144.781,0.665,0.874
11.261,32.307,311.705,966.245,16.077,173.139,0.329,2.032
15.272,50.823,666.731,1414.647,4.95,144.788,0.567,0.977
13.027,43.941,612.073,2219.55,2.998,191.649,0.622,1.381
15.236,46.739,486.317,1352.625,10.335,160.441,0.537,0.979
15.159,48.321,594.197,1423.14,4.806,173.783,0.733,1.186
15.593,55.235,527.029,1540.693,7.193,189.748,0.621,1.257
12.854,39.002,339.181,922.945,11.691,167.896,0.432,1.228
15.184,46.059,469.46,2208.174,7.53,169.577,0.699,1.206
13.29,39.152,579.573,874.3,9.599,173.347,0.713,1.065
12.711,37.828,711.326,1019.07,10.093,183.4,0.661,1.188
14.47,41.811,629.661,1968.663,8.825,176.137,0.465,0.918
15.431,44.844,449.67,1639.649,7.482,188.038,0.709,1.27
14.858,44.948,530.286,1437.259,7.038,178.657,0.606,0.948
14.794,44.442,684.641,1347.699,8.476,162.923,0.8,1.102
13.355,38.985,674.767,1217.913,10.749,206.097,0.438,1.017
14.767,41.993,454.719,1627.15,7,153.76,0.497,0.927
13.795,40.671,758.835,1662.751,6.671,176.245,0.357,2.032
15.537,47.88,586.973,1505.446,10.924,176.645,0.246,1.14
14.573,35.134,574.979,1849.62,9.551,154.999,0.252,1.323
14.131,51.065,751.539,1302.177,12.09,162.208,0.7,1.141
16.287,47.849,698.586,2204.674,8.578,185.881,0.549,0.942
15.491,42.134,781.568,1667.366,6.867,142.383,0.663,0.788
17.802,60.361,622.346,1844.827,7.849,156.748,0.562,0.756
13.902,43.869,754.867,1949.636,7.274,171.277,0.687,1.969
12.863,53.266,537.942,1975.219,9.68,179.844,0.465,1.243
18.142,47.626,696.202,1835.067,12.453,137.384,0.675,0.828
13.84,39.184,592.95,1507.312,5.199,172.462,0.381,1.762
15.216,38.494,336.519,1071.624,12.892,148.07,0.325,1.014
13.121,46.85,656.534,1233.946,6.825,156.052,0.492,2.389
14.476,49.706,670.532,1128.014,9.116,186.568,0.649,1.699
16.184,50.675,701.706,1587.848,6.102,173.171,0.641,0.954
16.494,46.961,605.13,1936.889,10.263,163.701,0.654,0.796
16.108,34.098,488.198,1215.328,7.159,156.118,0.459,1.162
15.741,47.702,561.375,1903.482,8.977,180.592,0.47,1.506
14.41,41.044,723.417,1192.014,4.677,177.399,0.399,0.978
17.062,53.309,590.58,1817.527,11.099,164.424,0.562,0.885
21.66,57.737,402.641,1031.614,11.954,114.967,0.327,0.696
12.321,40.703,405.984,1998.122,6.779,162.683,0.401,2.474
16.378,55.639,721.909,1545.251,16.368,164.989,0.72,0.831
14.06,44.438,646.37,1073.704,3.715,159.326,0.48,1.237
18.209,49.143,617.862,1158.659,10.03,145.169,0.496,0.77
12.606,53.555,488.862,2072.381,13.459,191.72,0.41,1.996
16.278,44.693,630.423,1258.257,5.442,182.244,0.464,0.969
14.443,40.966,488.247,1093.042,6.411,185.952,0.289,1.692
11.771,39.871,424.058,2645.056,6.27,178.555,0.616,1.622
14.683,39.422,669.219,2178.966,6.531,155.844,0.53,1.755
13.042,38.708,611.952,2127.911,11.5,169.562,0.648,1.016
12.911,53.82,513.986,1322.481,7.947,188.494,0.726,2.216
12.466,39.192,555.932,2074.596,8.082,192.123,0.327,1.385
16.244,57.48,577.089,1722.851,9.178,169.217,0.522,0.934
16.68,43.044,754.077,2199.847,7.783,190.673,0.837,0.896
15.799,45.226,630.677,1080.916,4.196,153.145,0.439,1.188
16.663,56.665,428.791,1661.796,8.925,176.803,0.465,0.875
14.983,36.749,616.087,2355.451,8.621,177.301,0.749,0.93
16.46,44.02,651.85,2121.655,6.56,157.764,0.488,0.84
15.791,44.989,537.851,1726.506,10.585,179.526,0.589,1.075
