"Ca,diast,a","Ca,ampl,a","dCa/dtMax,a","RT90,a"
0.105072,0.41708300000000004,0.04818900000000001,493.0
0.117203,0.548896,0.06030600000000001,479.0
0.108414,0.9523759999999999,0.11915799999999999,347.0
0.0994863,0.8248736999999999,0.09926199999999999,416.0
0.103753,0.679476,0.0793845,455.0
0.128716,1.237914,0.14816849999999998,373.0
0.153387,0.5512539999999999,0.06404400000000002,572.0
0.129577,1.007283,0.12128999999999998,429.0
0.100305,0.517884,0.06093900000000001,515.0
0.0883224,0.4196736,0.049239500000000005,513.0
0.095198,0.702073,0.08467,412.0
0.129263,0.770162,0.09655550000000002,436.0
0.138157,0.7155790000000001,0.09059649999999997,516.0
0.119969,0.46375299999999997,0.05816349999999999,575.0
0.10646,0.425048,0.04924550000000001,556.0
0.118127,0.35865800000000003,0.0411825,625.0
0.144246,0.448213,0.051923,616.0
0.114667,0.6743250000000001,0.0825455,504.0
0.0926361,0.3760719,0.04500449999999999,582.0
0.119902,0.5081800000000001,0.058433499999999985,527.0
0.11586,0.6734920000000001,0.081039,500.0
0.121546,0.45576200000000006,0.053669499999999995,586.0
0.100501,0.336387,0.038955000000000004,592.0
0.0955408,0.5506682,0.062914,476.0
0.0917024,0.7056226,0.08369549999999999,337.0
0.0930956,0.5459054000000001,0.067733,486.0
0.117064,1.0941859999999999,0.132836,352.0
0.096004,0.523606,0.06585200000000001,459.0
0.114583,0.49729599999999996,0.056925,523.0
0.117004,0.851695,0.09967999999999996,427.0
0.0972656,0.6345574,0.075149,379.0
0.106229,0.40771099999999993,0.047265000000000015,542.0
0.116337,0.892783,0.107771,417.0
0.113484,0.838078,0.096244,417.0
0.130313,0.63889,0.0745075,543.0
0.0917175,0.5642165,0.0702485,446.0
0.132324,0.601714,0.0716725,525.0
0.107279,0.632612,0.07813300000000001,467.0
0.123034,1.009466,0.11647850000000001,364.0
0.114315,0.5456939999999999,0.06551799999999999,494.0
0.113024,0.9314359999999999,0.11631449999999999,385.0
0.108116,0.727477,0.088336,451.0
0.103327,0.7056849999999999,0.0899945,435.0
0.119803,1.065877,0.130232,358.0
0.103437,0.354282,0.04270799999999998,588.0
0.147522,0.7382980000000001,0.0841875,505.0
0.14267,0.795776,0.094058,475.0
0.134859,0.878261,0.1014235,450.0
0.118643,1.244977,0.15536699999999998,322.0
0.119608,0.508189,0.06150000000000001,546.0
0.121416,0.637989,0.07719100000000001,487.0
0.114229,0.77281,0.09193099999999998,437.0
0.154696,1.225274,0.14986449999999998,387.0
0.106982,0.554258,0.05970049999999999,463.0
0.124883,0.780526,0.08775650000000002,429.0
0.143787,0.584843,0.068298,549.0
0.121653,0.482904,0.053720500000000004,565.0
0.120686,0.944614,0.11031000000000002,388.0
0.097849,0.414035,0.04937899999999999,538.0
0.144442,1.172728,0.14854099999999998,375.0
0.139121,0.728145,0.0905705,457.0
0.142391,0.902129,0.10283800000000001,462.0
0.118553,0.5997009999999999,0.065149,486.0
0.140905,0.919135,0.10896949999999997,451.0
0.130983,0.613599,0.068685,528.0
0.135192,0.5994550000000001,0.0735105,536.0
0.143277,0.686544,0.0784095,495.0
0.100442,0.662316,0.07633150000000001,432.0
0.132661,0.590963,0.069718,549.0
0.125058,0.808337,0.09604599999999999,453.0
0.111015,0.48741500000000004,0.052129999999999996,528.0
0.13222,0.9677899999999999,0.11567999999999998,415.0
0.127381,0.555602,0.0650165,557.0
0.113684,0.909366,0.103798,374.0
0.134806,0.713121,0.08217049999999998,486.0
0.112824,0.6164729999999999,0.0758025,494.0
0.114348,0.900232,0.11116100000000001,397.0
0.113318,0.627782,0.07449250000000002,475.0
0.120721,0.909379,0.1057775,401.0
0.101294,0.46722600000000003,0.05280750000000001,476.0
0.122369,0.6681140000000001,0.082571,447.0
0.135683,0.472514,0.051733000000000015,585.0
0.0910707,0.49150829999999995,0.058504,504.0
0.142236,0.47490599999999994,0.05297100000000002,617.0
0.135111,0.7903870000000001,0.0868765,461.0
0.123782,0.795768,0.093669,422.0
0.122506,0.573937,0.06884649999999998,516.0
0.0892796,0.8716804,0.10259149999999997,329.0
0.131482,0.729401,0.088026,517.0
0.102541,0.711263,0.07863300000000001,426.0
0.101267,0.615985,0.07551749999999999,435.0
0.0996805,0.40549149999999995,0.049643999999999994,557.0
0.125225,0.37785099999999994,0.04434500000000001,588.0
0.10903,0.246224,0.027093500000000006,663.0
0.101737,0.5432520000000001,0.06648349999999999,449.0
0.11775,0.748616,0.0915675,414.0
0.130895,0.658505,0.0783845,496.0
0.0931475,0.40791249999999996,0.04604949999999999,501.0
0.105727,0.47600699999999996,0.054845500000000005,511.0
0.0987632,0.6511328000000001,0.076258,423.0
0.105116,0.516481,0.05812400000000001,509.0
0.107396,0.422148,0.052876000000000006,547.0
0.128238,0.415354,0.04746849999999998,595.0
0.104699,0.894628,0.117422,381.0
0.149706,0.617773,0.0760035,548.0
0.124415,0.555842,0.0661225,501.0
0.112411,0.6526989999999999,0.07080400000000002,489.0
0.139316,1.221794,0.15545699999999998,385.0
0.0947925,0.41356350000000003,0.04940399999999999,554.0
0.120081,0.334652,0.03754800000000001,640.0
0.0944308,0.3160152,0.03517949999999999,540.0
0.108486,0.603651,0.0724345,491.0
0.101894,0.339586,0.038001499999999994,603.0
0.116908,0.712696,0.0938205,435.0
0.0973957,0.7077583000000001,0.0872405,402.0
0.13002,0.513263,0.058914999999999995,525.0
0.0974696,0.5255854,0.061446,484.0
0.130029,0.499713,0.055399500000000004,570.0
0.121627,1.0146030000000001,0.12430950000000002,377.0
0.124581,0.577496,0.06722449999999999,520.0
0.115913,0.5190239999999999,0.06198450000000001,561.0
0.091526,0.700289,0.08439499999999998,403.0
0.115599,0.603272,0.0682785,505.0
0.121027,0.34869300000000003,0.039709499999999995,627.0
0.112539,0.7399039999999999,0.085313,413.0
0.113563,0.631337,0.06976299999999999,469.0
0.136872,0.910348,0.11008200000000001,415.0
0.141308,1.447072,0.1848755,356.0
0.141572,0.67803,0.077823,516.0
0.132105,0.547196,0.063175,573.0
0.136041,0.825304,0.0995955,458.0
0.108847,0.791462,0.097714,339.0
0.10026,0.589697,0.0674815,415.0
0.131855,0.993655,0.12383200000000003,391.0
0.118072,0.7320840000000001,0.0842165,469.0
0.109822,0.897128,0.11255699999999999,380.0
0.0989206,0.4663414,0.05397250000000001,522.0
0.129045,0.912125,0.10208500000000004,406.0
0.129624,0.8457100000000001,0.10027649999999999,424.0
0.136282,0.553705,0.06646849999999999,602.0
0.120585,0.8191820000000001,0.09870000000000001,419.0
0.12694,0.593593,0.063842,517.0
0.128629,0.544957,0.0659545,514.0
0.0976374,0.7871816,0.09227350000000001,417.0
0.103939,0.608484,0.07053550000000001,460.0
0.141901,0.5946309999999999,0.07046450000000001,555.0
0.104691,0.650244,0.0768405,468.0
0.111661,0.924409,0.11062950000000002,339.0
0.0904378,0.6230981999999999,0.074895,370.0
