"Dp,ref,pulm","Dp,ref,sys",Rsys,Rpulm,"sActMax,v","sActMax,a","sPasMax,v","sPasMax,a","p0,Ao","p0,Pa","p0,Ve","p0,Pve",lAo,lPa,lVe,lPve,AVdelay,kAo,kVe,kPa,kPve
12.9292,79.3769,1.17796,0.774755,145955.0,99980.3,19216.0,51003.5,0.948585,1.20183,0.753383,1.134,340.19,217.151,483.363,173.764,0.196234,8.33422,7.66664,9.97365,9.50487
13.2168,89.241,0.803787,0.809327,141745.0,104670.0,25878.5,44342.2,0.91509,0.81342,0.950458,1.15143,491.407,238.246,414.546,199.937,0.143794,6.80664,11.5159,7.26244,10.1926
8.72876,71.2536,0.925279,0.777463,121272.0,102069.0,20233.8,56343.1,0.941401,1.08951,0.840527,0.809896,456.41,150.777,456.753,151.06,0.173881,7.47098,11.1614,9.23103,8.43194
12.7458,103.878,1.05189,0.952006,127735.0,96211.9,18360.2,37967.5,1.0655,1.04783,0.770651,0.761834,369.42,207.103,496.366,242.06,0.135958,7.72542,10.913,8.45628,9.88206
13.1771,106.07,0.789845,0.897755,116055.0,99080.0,17577.5,57321.9,0.762075,0.902738,0.778645,1.08273,485.295,227.69,386.526,203.221,0.183599,7.77733,9.29252,7.87023,10.1811
13.887,94.1237,1.20095,0.822457,112206.0,92865.4,25276.9,56146.8,1.18101,0.922338,0.782732,0.805653,368.035,201.882,377.43,184.346,0.177709,9.69964,10.3132,8.3547,8.11268
12.3575,90.9915,1.12948,1.10023,124251.0,99195.7,23466.8,44251.3,0.780038,1.09602,0.923101,1.03369,320.619,245.942,354.88,154.922,0.149487,6.28628,9.17323,7.18026,9.21647
8.58001,88.0062,0.828391,1.21054,107497.0,74829.0,27306.5,52504.4,0.92824,1.23574,1.17217,0.804295,493.105,206.433,494.867,219.778,0.178115,8.57476,11.421,6.55622,12.345
10.4694,80.688,0.928243,0.94612,124530.0,101148.0,24109.1,42989.7,1.16187,0.957796,0.98601,1.11483,342.593,209.879,301.2,176.277,0.154893,6.46115,11.1831,8.90529,11.7481
12.3143,95.226,0.847821,0.931827,143384.0,87302.0,18681.2,49384.7,0.945515,1.01686,0.853471,1.22205,472.902,198.208,403.914,220.99,0.124786,7.83138,9.968,9.79264,8.87901
9.903,73.1723,1.02168,0.832972,101397.0,67528.5,24915.6,42648.6,1.09064,1.15454,1.04417,0.979462,439.45,212.422,423.456,221.507,0.132266,7.20006,10.8405,9.73608,10.1348
13.9127,103.702,0.823236,0.966856,137804.0,83033.4,23919.0,45907.3,0.828536,1.05467,0.884467,1.05364,372.784,204.013,435.074,230.128,0.194364,8.13394,10.0608,8.54204,10.6952
11.9005,109.123,1.23257,1.06669,118090.0,93545.1,19160.8,38571.5,0.874181,1.07407,1.04948,1.09185,306.657,161.848,305.608,203.382,0.1904,9.26263,12.002,8.63218,8.29014
13.0923,85.8166,1.11781,1.00966,110090.0,104080.0,25176.7,45962.4,1.06937,0.910589,1.19845,0.844504,386.231,231.312,491.143,153.56,0.17925,9.36165,7.51892,7.51243,8.94545
13.151,72.5329,1.05734,1.19911,121646.0,64500.7,23049.6,54268.8,0.926288,0.887002,1.00643,0.922404,422.515,189.993,364.783,165.334,0.166688,9.10938,8.25528,6.4991,9.87777
11.6568,108.799,0.967823,1.15194,136682.0,93062.9,16822.5,49986.8,0.957806,1.04172,0.863812,1.13055,470.214,179.296,318.743,226.598,0.162423,9.31408,8.18526,7.46223,10.7814
8.65567,83.3337,0.87471,0.995785,114836.0,84180.0,19185.0,58036.9,1.15039,0.828184,0.929931,1.22419,482.986,180.065,335.889,171.014,0.144029,9.047,8.58212,7.68522,11.6067
10.9066,100.301,1.12521,0.783745,122983.0,69914.4,21801.2,43346.6,1.15752,0.861454,0.982031,1.05129,339.108,226.988,332.527,220.646,0.149963,6.59782,8.34156,7.80197,10.4561
8.46995,82.9215,0.862359,0.944186,103804.0,92140.4,17647.8,39519.1,1.21545,1.21386,0.846754,1.05079,357.131,179.828,389.446,192.436,0.145133,8.83352,9.80248,8.67138,11.8013
10.0306,111.571,1.12166,1.05495,109576.0,102191.0,18956.2,45637.0,0.854671,0.92708,0.767125,1.04045,422.047,173.822,470.306,153.323,0.158855,9.42826,11.3769,7.70027,9.03691
11.6514,79.9686,1.06115,1.16147,111506.0,93331.6,18370.4,44622.2,1.00402,0.965464,0.841939,0.847338,402.461,155.078,421.739,248.321,0.165208,6.10942,8.12623,7.18721,11.5927
9.04662,95.7275,0.99786,0.963429,111618.0,80295.4,21825.9,46030.2,0.936455,1.03699,0.830205,1.14216,307.618,219.947,340.059,227.818,0.175555,9.47847,12.1954,7.9073,9.17159
10.2173,108.147,1.06861,1.0486,107544.0,88862.8,19425.2,50267.3,1.14375,0.842472,1.11634,1.22529,365.958,211.548,328.281,163.986,0.164248,7.21677,11.0927,6.10573,9.55198
8.53279,107.72,0.990413,1.16623,129408.0,80840.2,21757.9,47609.8,1.19852,1.16369,1.06361,1.1824,491.151,175.088,417.064,159.579,0.139916,7.40355,11.2209,7.7731,10.8758
13.7723,97.4634,0.791094,1.15102,128923.0,89216.8,17563.0,43677.0,1.17308,1.09338,0.831983,1.04477,379.826,197.991,346.749,188.274,0.182649,7.3525,10.3954,6.26568,11.0475
10.0861,70.1546,1.18947,0.765753,96038.8,64546.0,17260.6,45507.5,1.17273,1.0018,1.09016,0.904605,433.347,193.893,445.524,189.995,0.156575,7.22726,10.8649,8.21059,11.1915
13.1217,68.0123,1.07914,0.830895,121354.0,76094.6,26116.8,47932.2,1.24555,0.971079,0.842209,1.0433,479.434,244.984,370.663,216.883,0.196861,9.25373,10.7503,7.37088,8.16369
13.1855,70.6474,1.14669,0.753007,140247.0,77280.8,18935.7,48512.1,1.2087,0.871154,1.10318,1.07476,385.174,167.475,404.918,160.696,0.177927,7.5925,11.3902,6.0979,10.4228
9.20469,84.0745,0.844525,0.856601,118390.0,100129.0,24344.3,62354.2,1.16618,0.798326,1.09939,1.0572,352.149,186.279,304.166,197.423,0.163818,7.06938,8.25223,6.88606,8.65371
9.10328,111.281,0.891035,0.898473,125766.0,91768.7,20073.4,46473.0,1.24196,0.939351,0.95716,0.811633,420.039,187.902,432.605,217.881,0.135251,7.45788,10.8848,8.71147,12.4886
12.7986,81.3716,1.1158,1.12242,116420.0,79064.9,19313.0,37994.7,0.904026,1.22128,0.837474,0.816999,322.151,153.135,412.17,222.345,0.131576,6.8043,11.0755,7.64903,12.475
12.2941,106.736,1.04654,0.866789,123808.0,78244.8,19629.4,40590.9,1.05228,0.876603,0.807417,1.13994,486.281,204.986,362.556,153.711,0.120561,6.93281,11.5541,8.86252,10.8065
13.7223,85.0774,0.932036,1.05959,108541.0,63080.0,27469.6,52325.0,1.11578,1.01171,1.09101,0.970497,357.859,235.445,455.959,206.466,0.191903,9.52219,7.81063,9.29925,9.78031
12.5882,93.0083,1.04251,1.11143,118192.0,75093.7,19900.1,40979.3,0.790413,0.811443,1.21142,1.17968,317.904,169.819,347.432,154.009,0.127059,7.97795,10.7059,9.24158,11.4493
11.2928,95.4323,0.993468,1.00124,132073.0,94126.8,19691.3,43712.2,1.18234,1.16068,1.09477,1.05452,309.56,150.887,486.84,176.615,0.192267,6.88612,8.17154,7.2509,12.2158
12.038,72.6389,1.18534,0.911082,140300.0,76563.5,23438.1,53684.4,1.24116,1.17714,0.934397,0.756033,358.593,225.565,363.076,192.41,0.120054,8.06323,12.1166,9.326,10.8294
11.7735,94.8126,0.940994,1.23758,115145.0,93462.1,25148.8,42108.5,1.11255,1.21219,0.989643,0.853632,410.772,238.091,411.722,150.529,0.190572,8.3,8.66629,7.34822,10.4147
11.5569,102.229,1.08203,0.800998,101878.0,82901.4,27134.8,43935.9,1.12986,0.964689,1.20419,1.02634,498.875,176.158,341.145,164.212,0.126801,7.73757,12.3103,8.58865,9.98441
11.8032,91.1979,1.15696,0.986621,98141.3,63253.0,23787.4,45460.7,0.758867,1.01275,0.939156,0.835506,419.283,231.757,312.689,217.397,0.131291,9.00514,8.07549,7.02782,8.09715
13.2425,71.1764,0.9065,0.950252,103881.0,82694.4,24976.7,57639.6,1.22998,1.1453,0.978633,0.990241,349.433,158.29,468.316,155.014,0.186683,6.54249,11.0826,9.81297,10.0071
13.6225,79.0615,0.845479,0.93172,149013.0,70245.1,26627.8,60678.1,0.882208,0.978258,0.902204,0.778552,450.992,173.871,336.492,242.202,0.124101,6.64003,7.61672,8.68763,12.3615
13.3175,99.8164,0.750085,0.762693,133320.0,65854.7,19287.0,43202.6,0.985448,0.774651,1.12873,0.829369,486.572,211.718,338.021,163.755,0.167095,7.85344,7.58532,6.43903,7.51251
9.24546,112.373,0.914896,1.01905,97128.4,77123.9,16740.2,42529.4,0.840643,1.16164,1.00787,1.20209,349.918,236.11,421.101,173.914,0.14202,9.52945,11.4652,7.82975,9.06995
10.4401,88.7894,1.22894,1.1092,92418.8,71878.7,20374.8,46520.2,1.22325,0.767349,0.754756,1.02784,358.497,157.474,444.634,151.431,0.198897,8.49637,12.3907,6.72156,8.89916
13.2865,67.6387,0.871755,1.02532,101977.0,100992.0,17952.6,58078.2,0.925091,0.779794,1.20558,0.759314,305.647,235.619,484.166,217.546,0.155078,9.62538,7.66751,9.91571,8.36826
11.7251,83.7165,0.855553,0.992133,96557.6,90000.1,26476.7,56706.4,0.859043,0.865734,1.01665,1.05182,404.298,192.961,484.555,152.351,0.134157,8.70381,12.1254,8.07815,11.1196
8.77865,100.977,1.07631,1.1202,110694.0,92061.0,20781.3,57997.7,1.05752,1.09284,0.855315,1.22771,329.562,234.593,471.458,175.414,0.184989,6.71537,11.6937,7.27691,12.3284
11.5764,100.416,0.989374,1.21778,138383.0,74711.7,20414.6,59709.0,0.921685,0.793799,0.89376,0.894637,329.626,177.835,464.419,171.741,0.148678,7.56616,12.4595,9.03242,9.14274
10.9393,78.2937,0.796134,1.20187,133050.0,83906.1,17296.2,61854.6,0.973182,1.13952,0.811262,1.08223,435.182,190.573,483.847,212.549,0.184779,6.74622,8.20037,9.95608,8.79067
13.5741,79.8269,0.804363,0.810425,96858.2,95646.5,26973.1,39129.8,0.805187,1.23842,0.921886,0.825733,465.969,164.56,322.778,223.366,0.180088,6.19428,9.66036,9.64881,10.8878
11.6956,92.7433,1.16832,0.803843,137366.0,72433.8,25025.4,54093.0,1.03477,0.914242,0.801835,0.881576,497.648,192.258,469.715,238.606,0.132712,8.35921,12.2738,8.25565,12.1774
10.6307,94.3164,1.0587,0.860178,131241.0,85452.1,23393.0,57756.4,1.22434,1.06627,1.05991,0.9057,461.959,221.501,445.433,164.713,0.15302,7.48245,8.47119,8.71763,8.30063
10.041,111.607,0.825829,0.934516,105334.0,104331.0,20960.3,52855.7,0.86791,1.2088,1.06672,0.895662,423.737,244.33,324.955,233.138,0.144415,7.05994,12.2141,6.66759,12.3383
13.8473,76.6802,0.776992,1.04377,112361.0,63434.5,17825.1,53061.9,1.1035,1.17645,1.06076,0.777215,437.717,172.114,349.629,213.604,0.142484,6.76129,10.088,6.56873,7.9916
12.7229,106.573,1.24546,1.23134,143475.0,78439.1,24824.5,48667.5,0.998072,1.07911,1.22703,1.01197,451.817,211.452,464.087,218.42,0.173216,8.22605,9.11942,6.7843,10.5141
11.7666,107.415,1.03936,0.825036,109039.0,84311.9,17010.2,57170.0,1.11786,1.16738,1.24863,1.07645,355.75,170.622,469.548,193.21,0.14328,6.18664,9.64892,9.47691,8.45478
13.0095,75.6175,1.14318,1.08962,121047.0,94914.4,25195.7,49077.8,1.16417,0.892054,0.836473,1.13307,420.922,221.003,395.897,190.96,0.125198,7.93532,11.223,9.61902,8.79944
10.5336,94.4564,0.768899,0.915504,99568.8,64206.2,17667.8,46283.2,0.952619,1.23903,0.96731,1.14077,492.187,203.696,463.411,163.695,0.12588,9.46788,8.97697,6.56086,8.025
13.9947,101.164,1.21837,1.01805,126919.0,101270.0,19666.4,45110.0,1.12351,0.897497,0.947842,0.78768,387.029,239.404,334.005,194.051,0.197675,6.11652,9.43566,7.54085,8.49929
8.53837,107.2,1.12047,1.08885,94277.2,85154.6,25398.2,61210.1,0.81647,0.955804,0.962497,1.13207,457.653,198.04,353.546,220.132,0.144215,7.80031,11.9898,6.73068,8.99099
13.0248,79.6309,1.00969,1.13618,98757.3,63779.8,18703.4,57915.9,1.18078,1.21297,0.90359,0.850955,374.988,212.827,322.951,242.921,0.189124,6.30197,8.51789,9.70412,12.1735
8.81316,88.0487,0.758785,0.983966,121983.0,68957.0,18869.2,56064.6,1.10163,1.05782,0.998864,0.849131,493.293,235.303,330.422,160.32,0.122011,7.55269,12.4695,9.07816,7.96003
8.6085,74.666,0.805284,1.17348,99948.4,75921.9,23183.0,45834.8,1.04048,1.18791,0.907499,1.02137,360.218,213.564,479.733,237.093,0.134376,8.07621,11.7489,7.26661,11.4093
11.2658,98.5947,1.02481,0.85101,133879.0,75469.1,18331.0,42485.3,0.798681,0.934019,0.897521,0.852322,479.547,212.196,428.471,200.653,0.184714,8.69557,11.6672,6.74647,10.6585
13.0502,109.548,1.0632,1.16425,136140.0,79390.9,24953.6,48734.5,0.754144,1.00542,1.08872,1.18349,381.908,166.91,402.436,168.002,0.121417,8.289,8.05264,7.99085,9.25436
13.9003,67.5159,1.23153,1.20108,91480.8,81094.8,25958.1,38178.2,1.09812,0.799549,1.11393,1.12282,398.187,221.052,431.72,178.107,0.180939,7.51322,7.95014,9.26811,11.3502
9.041,83.9773,1.18975,1.07523,92260.4,99651.5,25222.3,43222.3,0.852417,1.17574,1.22587,0.840283,368.117,234.057,322.121,213.264,0.123577,6.48549,9.69396,9.81905,12.0098
10.7079,92.6983,1.11891,1.2187,100779.0,63627.4,25682.9,40924.3,0.81184,1.23401,1.13583,0.875105,393.936,151.462,425.826,200.887,0.139001,8.73687,8.44476,8.4413,7.68827
10.9964,109.595,0.920357,0.771918,108849.0,85867.1,22645.1,43288.8,0.890805,0.837496,0.869124,1.0924,343.847,236.507,426.519,193.804,0.143616,8.34383,11.6754,9.99628,9.35652
12.2696,83.0597,1.06607,1.05293,100885.0,90704.6,24423.2,54571.4,1.15603,1.08102,0.946112,1.19214,312.266,191.722,475.147,209.758,0.135793,6.04694,8.46036,9.1956,10.9906
12.9823,92.5344,0.893226,1.16722,139420.0,100015.0,17917.4,52048.4,0.892417,1.22494,0.796258,1.03858,301.293,166.425,327.781,206.937,0.164421,8.16153,8.49854,8.52052,9.79928
9.5612,103.336,0.811019,1.17751,119275.0,84498.6,22576.9,47494.5,0.802275,0.99203,1.18271,0.912073,318.443,183.786,340.846,151.951,0.196427,9.74807,11.8071,9.38136,11.5763
10.6857,102.763,1.08664,1.21485,99365.8,86757.1,26037.4,50143.0,1.06875,1.05056,0.868923,1.24758,316.285,181.159,382.558,201.47,0.142827,9.44075,8.6461,8.57362,11.7616
10.4912,96.4305,1.0053,1.23994,116639.0,65136.6,22750.6,39873.0,1.12508,1.05168,0.997408,1.03773,302.401,161.153,400.371,172.487,0.133565,7.22446,9.75597,8.30787,8.22837
12.4298,107.487,0.765716,0.905541,147382.0,72811.3,21149.6,48351.2,1.03011,0.832914,0.890654,1.17617,484.277,166.102,397.579,150.489,0.137854,9.09874,11.6518,7.57542,11.1167
10.8747,92.8109,0.789669,0.982195,142436.0,101879.0,19565.0,42234.1,0.857429,0.989997,1.0514,0.909738,466.532,237.941,397.988,153.203,0.197106,9.06682,10.5967,6.61262,10.3073
11.8419,90.4355,0.773797,0.840587,121575.0,72210.0,18036.4,45534.7,1.20139,1.06716,1.02257,1.00354,376.983,245.179,339.283,227.058,0.136588,8.34103,8.67319,8.29334,11.8825
9.96714,92.9777,0.842416,1.23838,110501.0,69219.7,23550.4,60616.0,0.888496,1.19831,0.942816,0.857433,307.354,247.293,390.313,235.899,0.133279,6.61324,11.8973,9.4713,8.69408
12.1247,75.972,1.09406,1.16217,102367.0,81771.5,25556.6,59278.1,0.895328,1.00573,0.829181,0.893861,389.228,199.621,373.477,236.301,0.185017,6.16658,12.4936,8.3255,9.9077
11.4155,96.5239,1.03136,1.04199,144317.0,73397.3,22784.7,44557.4,0.912749,0.78022,1.08927,1.14318,429.283,156.457,425.093,208.369,0.197927,7.65117,8.10851,7.19035,8.42496
13.1981,67.8939,1.00275,1.11353,140722.0,80410.6,22260.7,56274.1,1.09314,1.09737,0.764493,0.832767,334.806,158.34,405.397,178.351,0.151752,6.57766,11.3065,9.08832,8.51722
11.9124,90.1655,1.23564,1.17426,141676.0,102965.0,22312.9,49016.5,1.22563,1.2233,1.18419,1.11999,396.662,223.277,314.091,215.394,0.157175,9.64784,10.3326,7.56441,11.1349
10.4202,69.0969,1.07443,0.865429,102687.0,101844.0,18437.8,58640.8,1.01842,1.0657,1.08087,1.00782,408.181,206.292,344.344,157.681,0.193433,7.13224,10.6036,9.92951,12.3951
11.2119,77.7276,0.846398,1.20329,96831.6,85471.9,18989.2,47727.0,1.14925,0.972498,1.23421,0.891725,396.425,230.462,410.082,236.163,0.191586,7.76931,9.65586,6.91887,12.0375
11.0553,90.3551,0.985344,1.08475,113702.0,66865.5,22713.1,44676.1,0.790922,0.971724,1.03747,1.12691,335.539,202.756,371.659,231.751,0.195667,9.55336,12.3804,9.94035,7.60162
10.5983,69.7684,0.987395,1.0992,121759.0,77153.3,21470.1,38611.4,1.04769,0.753358,1.07202,1.21018,317.266,227.07,354.494,212.92,0.14173,9.9644,7.63496,9.02438,8.77334
9.83507,76.9795,0.842967,0.755315,111768.0,100297.0,20691.1,61575.1,1.14654,0.882209,0.975055,1.1585,434.423,206.835,384.011,198.182,0.153539,8.09793,10.7755,8.93111,11.7026
13.5017,105.963,1.17256,1.02964,126652.0,63174.0,19521.2,42060.7,0.993756,1.03452,0.887202,0.766525,404.708,162.18,304.93,233.332,0.18177,8.14355,12.0085,6.18976,8.72549
11.3445,110.389,1.14837,0.787611,109266.0,80003.0,19379.9,57844.4,0.850151,1.19564,1.23002,0.879505,308.495,152.521,408.194,235.413,0.173026,6.56387,8.79653,6.41698,12.256
12.8417,74.8997,0.851464,0.807737,114427.0,98290.1,25935.1,48842.0,0.804501,0.785802,0.958889,0.921524,406.679,246.793,396.493,195.013,0.16042,7.4611,12.3095,9.61936,11.9218
13.5287,93.4554,0.849019,0.815409,129543.0,76462.6,25696.2,62223.9,0.929413,1.00808,0.88581,0.936531,454.703,153.424,404.68,175.854,0.122218,8.85914,10.7689,6.69972,10.2883
12.7802,76.2128,0.8537,0.8639,138303.0,77615.9,24369.8,52293.1,0.960134,1.12573,1.23542,1.18711,451.536,155.967,481.352,210.906,0.192436,7.33269,10.0359,8.40448,11.099
12.4396,80.3472,1.15369,1.19305,111062.0,100559.0,23590.1,44806.9,0.829932,0.829964,0.772809,0.975755,326.902,192.739,471.105,245.846,0.153161,7.16763,9.39282,8.18211,10.212
11.9624,68.6944,0.878183,0.937393,145759.0,68927.2,19948.7,51912.2,0.870848,1.02134,0.95138,1.08447,437.402,192.441,416.38,155.331,0.157063,8.24751,10.139,8.22933,10.046
12.8202,107.332,0.859359,0.879935,125532.0,96744.0,20340.6,59519.5,1.01684,0.986521,0.812154,0.932579,345.773,242.518,364.214,161.993,0.125526,6.03299,10.0004,6.46757,10.1246
11.2703,95.5121,1.13168,0.845633,125306.0,76971.0,20476.9,49807.6,1.06181,0.764887,1.08672,0.873669,429.907,234.845,451.262,197.681,0.188529,7.24077,7.97223,8.67406,12.1019
9.26436,82.953,0.808452,1.22033,109658.0,90824.7,18538.8,46879.8,0.944314,0.81823,1.16074,1.03493,409.505,174.829,438.505,186.92,0.121298,9.88016,12.1634,9.4114,10.9547
10.4324,107.115,1.03302,0.858412,106550.0,83766.2,23348.0,61374.3,0.807047,1.08205,1.1253,0.849476,474.512,247.938,371.507,241.874,0.188966,8.31062,11.2957,6.68044,10.6477
9.38897,99.2753,1.11044,1.21191,148215.0,96105.7,25250.0,59625.7,0.94633,0.852994,0.882268,0.800304,312.099,158.889,447.371,156.997,0.169037,7.19775,7.8268,6.54219,9.38002
12.4988,91.4288,1.14893,1.18151,97577.8,97646.6,23850.9,38106.2,1.17438,1.14157,0.967806,1.18029,419.046,220.541,306.611,231.578,0.161107,6.77674,11.2403,6.9696,10.5894
8.64002,72.2592,0.75232,0.882609,112058.0,72294.0,27195.6,38774.4,1.13708,1.02052,1.13956,0.880823,491.814,242.202,393.738,246.367,0.193961,6.45472,10.0542,9.44065,10.4957
9.21065,72.8127,1.10541,0.787236,137609.0,89824.3,19885.7,43910.1,1.22083,1.10668,0.865757,1.08116,333.317,172.035,402.27,179.883,0.142896,6.60759,7.77448,7.16695,10.1501
12.0768,90.1157,1.0965,0.888461,113407.0,103513.0,17516.8,50544.5,1.00623,1.12472,0.955866,0.947807,303.835,165.701,436.967,238.348,0.136971,8.75014,8.48911,7.13631,10.7207
12.0874,70.4363,0.825293,0.870657,144623.0,72793.9,17767.0,61959.6,0.862776,1.16306,1.23873,1.0205,327.29,225.978,457.508,248.648,0.150363,7.37783,8.15778,9.04276,7.94818
8.62206,93.2483,1.02276,0.913457,90030.0,71299.9,22356.5,40058.8,1.19206,1.09818,0.969779,0.81091,382.302,159.455,478.03,205.105,0.143994,9.46319,10.9029,7.73209,8.04324
12.8985,75.6812,1.21208,1.04043,134911.0,66971.6,22819.9,44905.2,1.23248,1.08343,0.871971,1.09902,383.43,244.594,421.483,152.908,0.177257,8.95182,11.9469,6.33403,11.0295
11.2264,104.645,0.983156,1.0761,139488.0,80870.2,17912.4,43767.9,1.03514,0.994135,1.01733,1.11173,417.92,229.156,349.343,241.736,0.161488,7.1715,11.1761,9.82281,8.48268
9.18461,86.8833,1.00138,0.759628,126449.0,66062.5,19836.6,60461.4,0.797329,0.825554,1.24938,0.993457,319.015,223.495,427.171,215.747,0.198182,8.46481,10.3818,6.83641,9.49057
12.5989,112.147,0.786209,0.962593,130613.0,89198.6,17537.5,55122.5,1.07557,0.959912,1.13075,0.831239,326.115,240.532,369.692,227.564,0.153681,7.31279,11.2754,7.7144,9.30381
8.6994,72.4403,0.997509,1.0801,113167.0,97861.0,22132.0,41780.9,0.890337,0.835186,1.09529,0.907187,388.629,182.487,328.665,181.86,0.188805,9.09802,10.4506,7.47335,11.1542
10.078,95.9671,0.814951,1.04536,107833.0,71111.8,17052.2,48373.8,1.05646,1.18946,1.0036,0.861213,493.723,234.353,351.773,185.771,0.175626,9.31539,12.4283,7.6136,11.9125
12.6957,75.5158,0.849532,1.0636,148385.0,82447.0,21936.0,37871.2,0.883385,0.818509,1.16967,0.910991,440.95,162.534,480.086,194.588,0.178872,8.32812,9.72946,6.25959,8.81322
10.795,105.491,0.963483,1.13315,113954.0,96046.3,19076.3,62405.3,0.803715,1.17096,0.975514,1.21714,376.488,201.48,337.41,235.268,0.187952,6.33551,9.29366,9.15325,10.6095
11.0685,93.302,0.908924,1.09402,137512.0,72070.5,16555.2,48023.8,1.18841,0.82087,0.977395,0.90147,435.394,152.054,355.315,218.514,0.130896,8.39692,12.1703,6.20499,10.1678
12.0955,83.6172,0.887775,1.15593,126987.0,102704.0,22788.0,46354.7,1.15839,1.00762,1.13687,0.876519,315.544,162.597,344.81,176.869,0.184495,9.66992,10.8277,8.39051,11.3808
10.8569,100.595,0.832855,0.997827,126151.0,66320.3,17284.9,58102.4,0.907727,1.20484,0.912789,0.780974,483.596,234.729,403.352,212.065,0.177629,7.40275,12.2921,7.21105,12.4793
13.5443,106.429,0.856682,0.817294,137653.0,70397.3,21724.1,48858.3,0.899314,1.22592,0.835533,0.842131,433.997,224.899,460.121,244.972,0.190844,8.21775,11.5398,6.81608,11.7709
13.6491,96.2583,1.16215,1.1657,121818.0,97551.1,22003.6,46854.5,0.99588,1.02832,0.866785,0.856498,426.361,170.843,492.208,187.278,0.121855,6.01271,12.2247,9.25496,9.28566
10.2601,90.5856,1.02982,0.775969,141247.0,65693.6,19830.5,50573.1,1.18912,1.13181,0.898064,0.775751,350.454,183.094,499.045,152.876,0.151144,9.23976,9.634,8.86744,8.93715
12.6104,79.1016,0.79886,0.953722,125015.0,64857.8,17999.5,52493.1,0.837232,0.769584,1.02766,0.960555,352.546,224.679,332.936,162.594,0.156485,7.64728,11.8254,9.4027,11.6142
10.9605,81.027,0.868826,0.903578,115014.0,104743.0,26583.8,49427.8,0.825768,1.19904,1.03123,1.10141,475.784,239.025,444.462,230.85,0.14543,9.08604,9.98931,7.4207,9.66553
13.9582,90.9226,0.886552,0.773108,147161.0,84534.6,23936.6,60072.3,1.08704,0.947514,1.06782,0.80134,445.735,168.959,465.507,192.203,0.153403,9.19616,7.62439,6.64358,12.1985
12.7669,72.9805,0.884045,0.817883,129236.0,73708.0,16913.7,51436.7,1.04177,0.762335,0.928337,1.12986,400.909,200.787,352.814,185.479,0.147604,7.32348,9.69842,9.94592,11.4217
12.9471,95.8367,0.79786,0.994681,117515.0,83235.9,20642.9,59344.6,0.843589,0.943343,1.20477,0.98751,393.186,177.743,455.662,178.72,0.155033,9.97314,10.9075,7.62906,9.52873
12.4255,84.4766,0.805665,1.22572,118559.0,82828.2,26396.3,57945.9,1.04702,1.0508,1.00614,0.982681,413.274,215.327,386.792,205.784,0.163049,8.84096,9.89336,6.04327,9.99906
13.4408,102.326,0.962338,0.82139,143801.0,84003.8,22228.7,46120.2,1.1853,0.980663,0.962886,0.765222,347.797,200.955,473.441,180.079,0.167379,8.84917,12.0612,8.69583,7.91693
12.7721,87.5379,1.14242,0.960778,148339.0,92966.9,22169.3,59012.8,0.927421,1.15231,1.10143,0.94871,341.459,196.058,386.002,166.144,0.148805,9.72851,8.99843,6.93944,9.98095
12.0544,84.6388,0.992266,0.996859,98770.0,98975.8,20600.8,52980.9,1.24704,0.783947,0.964944,0.897824,389.386,213.033,388.499,239.923,0.162059,8.1751,9.08162,8.28869,11.2241
12.6458,86.5479,1.06967,0.887405,124091.0,104228.0,18456.6,57121.6,0.979928,0.804261,1.21029,1.18489,428.454,170.208,313.489,183.273,0.162654,9.70779,9.3328,8.34018,11.42
10.8663,110.172,0.901072,1.11295,117925.0,81846.7,25002.9,47740.2,1.21354,0.871442,1.21227,0.827135,459.091,185.779,319.805,159.411,0.180999,9.22085,7.9602,6.21082,11.9506
11.2964,91.4529,1.07241,0.918198,95255.5,70472.1,19308.9,54694.2,0.822718,0.827421,1.08391,0.994889,343.409,194.268,441.585,205.965,0.152076,8.03242,11.0976,6.20061,7.73975
11.1613,94.702,0.907562,0.828817,118876.0,68273.9,25723.2,40830.0,1.19583,0.854726,1.20353,0.842939,373.853,167.541,385.391,244.787,0.157847,7.70845,9.27169,9.53119,10.05
8.68034,110.877,0.761492,0.976985,101766.0,99876.6,21754.9,50757.7,1.12878,0.985853,0.763763,0.888585,309.109,183.905,378.462,213.849,0.189752,7.04741,11.6269,7.67964,8.23307
8.75799,82.1883,0.973039,0.938107,122458.0,73237.3,21213.6,46713.3,0.99018,1.10337,1.12629,1.23225,394.485,168.196,424.387,174.974,0.195189,7.41736,11.3597,9.77066,11.7309
11.8225,81.6704,1.1908,0.770677,116828.0,84908.2,22914.7,62324.4,1.19993,1.08831,0.972534,1.07035,322.873,151.072,410.423,245.295,0.170157,9.8382,12.2041,7.84296,10.3004
10.5771,111.501,0.937419,0.925695,122265.0,67418.0,26826.2,51049.7,1.24498,0.879117,1.20083,0.826696,349.064,229.794,477.52,187.745,0.195387,8.61201,7.57077,6.75295,9.18501
10.1343,76.346,1.21614,1.20563,113769.0,69128.5,24062.3,44099.5,1.08126,1.2222,1.0473,1.10936,485.917,204.764,434.029,163.337,0.194597,7.82242,8.88281,7.78881,10.5194
12.543,97.2815,1.22225,0.774574,126374.0,78658.6,21109.2,59582.1,0.961305,1.1486,0.905265,0.991677,449.524,203.501,384.625,163.074,0.15585,8.44846,11.1927,9.54987,7.81521
